1177 O___;5783 ____;3441 XXO_;4461 XXOO;4641 XXXX;;;;;
1177 OO__;2774 ____;6363 X___;8311 XXO_;6811 XXXX;;;;;
1177 OOO_;7113 XOO_;8615 X___;2711 XXX_;4711 XXXX;;;;;
8348 X___;2386 XO__;5321 XOOO;1352 XXXX;;;;;;
8348 XX__;8637 OO__;4316 XOOO;6341 XXXX;;;;;;
8348 XXO_;1438 XXO_;8418 XOO_;1388 XXXX;;;;;;
8348 XO__;3878 X___;4268 XOOO;6428 XXXX;;;;;;
8348 XOO_;4438 XOO_;4331 XXX_;4381 XXXX;;;;;;
8348 OO__;2437 XX__;4633 XOOO;3436 XXXX;;;;;;
7654 ____;8381 XXX_;3283 OO__;8311 XXXX;;;;;;
7654 X___;3322 XXO_;3623 OOO_;7332 XXXX;;;;;;
7654 XX__;7418 OOO_;8154 XOO_;1684 XXXX;;;;;;
7654 XXO_;4174 XOO_;7464 XXO_;7544 XXXX;;;;;;
7654 XO__;1653 XXOO;1156 XOO_;1635 XXXX;;;;;;
7654 XOO_;7766 OOO_;5677 XX__;6647 XXXX;;;;;;
7654 OOO_;5266 XXO_;5726 XXX_;5426 XXXX;;;;;;
7171 O___;4357 OOOO;5734 XOOO;3745 XXXX;;;;;;
2377 X___;2758 XO__;2864 XOOO;2486 XXXX;;;;;;
2377 XX__;5247 XOO_;8527 OOO_;2275 XXXX;;;;;;
2377 XXO_;3271 OOO_;2536 X___;2717 XXXX;;;;;;
2377 XO__;7572 XOO_;5771 XXOO;1775 XXXX;;;;;;
2377 OO__;3214 XX__;8232 XOOO;3228 XXXX;;;;;;
1177 OOO_;1781 XXO_;3825 X___;3711 XXXX;;;;;;
8348 ____;6652 XOO_;6225 XO__;6567 XOO_;5665 XXX_;1665 XXXX;;;;
8348 X___;5381 XO__;6317 XXO_;7312 XX__;3316 XXX_;1316 XXXX;;;;
8348 XO__;4588 X___;3128 OOO_;2683 XOO_;1386 XXOO;6381 XXXX;;;;
7654 X___;2211 X___;7618 XX__;6316 OO__;2638 XXX_;2668 XXXX;;;;
7654 O___;8811 ____;7332 XOO_;2363 XOO_;5233 OOOO;3325 XXXX;;;;
7654 OOO_;3775 X___;1476 XOO_;4826 XOO_;2746 XXX_;8746 XXXX;;;;
7171 ____;5858 O___;6564 XX__;2363 XX__;8364 X___;2562 XXXX;;;;
7171 X___;7526 X___;3241 XO__;7853 X___;8821 XXX_;2821 XXXX;;;;
7171 XX__;6774 X___;3172 XXO_;2175 XO__;3371 XXX_;3871 XXXX;;;;
7171 XO__;8311 ____;5257 OO__;2672 XXO_;6772 XXOO;2776 XXXX;;;;
2377 ____;6561 O___;5884 XOO_;1848 XX__;4845 XOOO;5448 XXXX;;;;
2377 X___;2714 X___;8252 XOO_;6228 OOO_;2856 XOO_;2562 XXXX;;;;
2377 XO__;1773 X___;8672 OOO_;5726 XOO_;2758 XXOO;2785 XXXX;;;;
1177 ____;2332 X___;4662 OO__;2844 XXO_;2584 XOO_;2445 XXXX;;;;
1177 X___;5367 X___;1642 XX__;8432 OO__;1344 XXX_;1343 XXXX;;;;
1177 XX__;1361 X___;1527 XOO_;2812 XO__;1472 XX__;1875 XXXX;;;;
1177 XO__;8116 XXO_;6131 OOO_;8458 ____;1616 XXX_;1216 XXXX;;;;
1177 OO__;7567 XOO_;7275 XXO_;4184 ____;7735 XXX_;7755 XXXX;;;;
8348 ____;5711 OOO_;7156 XO__;1125 XXX_;1127 XXXX;;;;;
8348 X___;6842 XX__;4752 XO__;1244 XXX_;1242 XXXX;;;;;
8348 XX__;8826 OO__;1247 XX__;4242 XXX_;4248 XXXX;;;;;
8348 XXX_;8334 XX__;8672 XO__;8328 XXX_;8368 XXXX;;;;;
8348 XXO_;8436 XO__;5387 XX__;2781 XX__;8381 XXXX;;;;;
8348 XO__;4688 OO__;8425 XOOO;8254 OOOO;2845 XXXX;;;;;
8348 OO__;6431 XX__;4473 XX__;3453 XXX_;3433 XXXX;;;;;
8348 OOO_;3484 XX__;5624 ____;8213 OO__;3887 XXXX;;;;;
7654 ____;3881 OO__;8223 XO__;1218 XXOO;1128 XXXX;;;;;
7654 X___;1818 XX__;5388 X___;7218 XO__;1668 XXXX;;;;;
7654 XX__;5618 XO__;7235 X___;8774 X___;1634 XXXX;;;;;
7654 XO__;7853 ____;4622 OOO_;2164 XXX_;2464 XXXX;;;;;
7654 XOO_;5665 OO__;1436 XOO_;6534 OOOO;4356 XXXX;;;;;
7654 O___;3388 XX__;8481 XX__;8351 XXOO;5381 XXXX;;;;;
7654 OO__;1546 XX__;8245 XX__;6283 X___;1247 XXXX;;;;;
7654 OOO_;1776 XOO_;6477 XO__;6715 OOOO;1567 XXXX;;;;;
7171 ____;2233 XOO_;5332 XO__;3284 XXO_;3242 XXXX;;;;;
7171 X___;5378 X___;2165 XX__;2684 XO__;2128 XXXX;;;;;
7171 XX__;6113 XO__;5381 X___;1627 X___;1141 XXXX;;;;;
7171 XXO_;7611 XO__;3781 XX__;5674 XX__;5771 XXXX;;;;;
7171 XO__;7734 X___;1421 XX__;8527 X___;1531 XXXX;;;;;
7171 XOO_;6711 OO__;8255 ____;1377 XXX_;1477 XXXX;;;;;
7171 OO__;7738 XOO_;4781 X___;1528 ____;3767 XXXX;;;;;
7171 OOO_;7817 XXX_;1817 XXXX;;;;;;;
2377 ____;8485 X___;6618 OO__;5111 XOO_;1165 XXXX;;;;;
2377 X___;7341 XO__;1365 XX__;4836 X___;1333 XXXX;;;;;
2377 XX__;3687 OO__;1362 XX__;4581 X___;1371 XXXX;;;;;
2377 XO__;7572 OO__;1247 XOOO;4127 OOOO;2741 XXXX;;;;;
2377 XOO_;3237 XOO_;2762 XX__;5371 OOO_;2735 XXXX;;;;;
2377 O___;8513 ____;4766 XOO_;7446 XXOO;7464 XXXX;;;;;
2377 OO__;3261 XXO_;3512 XXO_;4884 ____;3213 XXXX;;;;;
2377 OOO_;7232 OOO_;3618 X___;4613 X___;3723 XXXX;;;;;
1177 ____;3322 XOO_;4232 OO__;7368 X___;2353 XXXX;;;;;
1177 X___;1384 XX__;8325 XX__;2526 OO__;1365 XXXX;;;;;
1177 XX__;1261 XO__;2148 X___;6715 X___;1113 XXXX;;;;;
1177 XXX_;1772 XO__;1846 X___;1415 XX__;1117 XXXX;;;;;
1177 XO__;3776 X___;1315 X___;8448 XX__;1748 XXXX;;;;;
1177 XOO_;7141 XXX_;5436 ____;3814 OO__;7181 XXXX;;;;;
1177 OO__;2151 XXOO;2511 XXXX;;;;;;;
8348 ____;6255 XOO_;2656 OO__;7552 XOO_;5525 XXX_;1525 XXXX;;;;
8348 X___;6841 OO__;8177 OO__;1258 XXOO;1528 XOOO;5218 XXXX;;;;
8348 XO__;3818 XO__;8865 ____;7241 OOO_;2314 XXOO;4312 XXXX;;;;
8348 XOO_;3438 XO__;4858 OOO_;1752 ____;8484 XXX_;8486 XXXX;;;;
8348 O___;4671 X___;3615 X___;4582 XX__;2682 ____;4555 XXXX;;;;
7654 X___;8118 XO__;2858 ____;3611 XOO_;7131 OOO_;1314 XXXX;;;;
7654 XOO_;5757 X___;7646 OOO_;4863 OOO_;6784 XXX_;6734 XXXX;;;;
7654 O___;8118 XO__;8863 ____;1512 XXOO;2511 XOOO;1215 XXXX;;;;
7654 OO__;8465 X___;1745 XXX_;7738 X___;1725 XXX_;1715 XXXX;;;;
7654 OOO_;1577 XX__;6172 XX__;6855 XO__;6573 XXX_;6576 XXXX;;;;
7171 ____;5522 XO__;3822 XOO_;2342 XXO_;2326 XOO_;2232 XXXX;;;;
7171 X___;7536 X___;8321 OO__;7264 X___;4134 XXX_;3134 XXXX;;;;
7171 XO__;2778 XO__;7764 X___;8381 XX__;8751 XXOO;5781 XXXX;;;;
2377 ____;4648 O___;6115 XX__;8155 X___;1114 X___;6166 XXXX;;;;
2377 X___;2741 XO__;2465 XX__;8152 XOO_;2115 XXX_;2125 XXXX;;;;
2377 XO__;5773 XO__;1787 ____;2654 OOO_;5326 XXOO;5362 XXXX;;;;
2377 O___;6182 X___;8143 X___;7452 XX__;7155 ____;4442 XXXX;;;;
1177 ____;8855 ____;3446 XO__;2244 XO__;3122 XOO_;2326 XXXX;;;;
1177 X___;1265 X___;4872 OO__;1638 X___;2237 XXX_;3237 XXXX;;;;
1177 XO__;7467 XO__;7378 OOO_;2886 ____;3757 XXOO;5737 XXXX;;;;
8348 X___;2847 OO__;8711 XOOO;7118 XXXX;;;;;;
8348 XXO_;8437 OOO_;5143 XXO_;3148 XXXX;;;;;;
8348 XO__;8684 OOO_;4568 XXOO;5468 XXXX;;;;;;
8348 XOO_;8433 OOO_;2184 XXX_;2384 XXXX;;;;;;
8348 OO__;1436 XOO_;4413 XXOO;3414 XXXX;;;;;;
8348 OOO_;3834 XOO_;3427 XXX_;3487 XXXX;;;;;;
7654 X___;1212 OOO_;8226 XOO_;2621 XXXX;;;;;;
7654 XXO_;7126 OOO_;2657 XXO_;2674 XXXX;;;;;;
7654 XO__;2634 XXOO;2344 OOO_;4632 XXXX;;;;;;
7654 XOO_;5665 OOO_;6456 XXX_;6756 XXXX;;;;;;
7654 OO__;5761 OOO_;1586 OOOO;6815 XXXX;;;;;;
7171 OO__;1421 X___;1756 XOOO;1567 XXXX;;;;;;
2377 ____;6861 ____;4414 O___;5545 XXXX;;;;;;
2377 X___;7381 OO__;1575 XOOO;5517 XXXX;;;;;;
2377 XXO_;3271 XOO_;4572 XOO_;2473 XXXX;;;;;;
2377 XO__;8773 OOO_;7384 XXOO;7348 XXXX;;;;;;
2377 XOO_;3273 XOO_;5287 XXO_;8237 XXXX;;;;;;
2377 OO__;3245 XOO_;3432 XXOO;3423 XXXX;;;;;;
2377 OOO_;7223 OOO_;1538 XX__;1732 XXXX;;;;;;
1177 OO__;2776 X___;8751 XOOO;5718 XXXX;;;;;;
8348 ____;5251 OO__;6112 OOO_;1726 XXX_;1626 XXXX;;;;;
8348 X___;6387 X___;2133 OO__;3151 XX__;3355 XXXX;;;;;
8348 XX__;5868 X___;2738 XO__;1442 XXO_;1248 XXXX;;;;;
8348 XXX_;8443 XX__;2812 OO__;8148 XXX_;8248 XXXX;;;;;
8348 XXO_;8437 XX__;3415 X___;8283 XO__;8468 XXXX;;;;;
8348 XO__;4588 X___;3678 OOO_;7183 XOOO;1387 XXXX;;;;;
8348 XOO_;3438 XX__;7832 XO__;3156 XX__;3858 XXXX;;;;;
8348 O___;4627 ____;1581 XX__;1533 XX__;1131 XXXX;;;;;
8348 OO__;2431 X___;5784 X___;2886 XX__;1881 XXXX;;;;;
7654 ____;8283 XO__;8811 XOO_;1381 XOO_;1218 XXXX;;;;;
7654 X___;8833 XX__;3731 O___;2853 XXOO;8253 XXXX;;;;;
7654 XX__;2714 X___;3648 X___;6862 OO__;2655 XXXX;;;;;
7654 XXO_;1857 XO__;3724 XX__;4754 XXX_;5754 XXXX;;;;;
7654 XO__;7234 XOO_;1784 XXO_;3714 XOOO;1374 XXXX;;;;;
7654 XOO_;5665 X___;4754 XOO_;7143 OOO_;5374 XXXX;;;;;
7654 O___;8338 X___;1318 XX__;2317 XXOO;1327 XXXX;;;;;
7654 OO__;5247 XO__;1847 XXOO;4817 XOOO;1487 XXXX;;;;;
7654 OOO_;5587 OO__;4278 XX__;7415 XOOO;4175 XXXX;;;;;
7171 ____;5252 XOO_;3522 XO__;5624 XOO_;2554 XXXX;;;;;
7171 X___;6273 XXX_;3245 XO__;8273 XXX_;2273 XXXX;;;;;
7171 XX__;3511 XX__;5874 ____;6527 O___;2111 XXXX;;;;;
7171 XXO_;4177 XO__;7213 XX__;2268 X___;7118 XXXX;;;;;
7171 XO__;3677 XXO_;2774 XX__;4513 X___;3773 XXXX;;;;;
7171 XOO_;1277 XOO_;7734 XO__;4585 ____;7617 XXXX;;;;;
7171 O___;2734 XX__;5384 X___;7464 XXOO;4764 XXXX;;;;;
7171 OO__;7758 ____;2626 ____;2338 XO__;1313 XXXX;;;;;
2377 ____;1668 XXO_;8468 XOO_;6688 OO__;1864 XXXX;;;;;
2377 X___;2754 OO__;8587 XX__;1484 XXX_;1487 XXXX;;;;;
2377 XX__;4775 ____;6628 O___;6113 XX__;2313 XXXX;;;;;
2377 XXO_;3257 OOO_;2813 OOO_;8372 XXX_;1372 XXXX;;;;;
2377 XO__;6773 OO__;3157 XXOO;5137 XOOO;3517 XXXX;;;;;
2377 XOO_;3272 OOO_;2563 XOO_;2735 XXX_;2736 XXXX;;;;;
2377 O___;6421 XX__;6285 ____;3613 XX__;3411 XXXX;;;;;
2377 OO__;3256 XO__;3412 XXOO;3142 XOOO;3421 XXXX;;;;;
2377 OOO_;3732 XXX_;3561 OO__;5815 ____;6732 XXXX;;;;;
1177 ____;2662 XXO_;8262 OOO_;5224 XO__;2623 XXXX;;;;;
1177 X___;1263 XXX_;8523 XO__;1243 XXX_;1233 XXXX;;;;;
1177 XX__;1341 XOO_;1213 XX__;1473 XO__;1114 XXXX;;;;;
1177 XXX_;2171 XX__;4367 X___;7523 OO__;5177 XXXX;;;;;
1177 XXO_;4117 XX__;5327 XO__;7137 XXX_;7157 XXXX;;;;;
1177 XO__;1381 XXO_;1816 XX__;2254 X___;1314 XXXX;;;;;
1177 O___;4783 X___;2541 XOOO;4251 XOOO;4512 XXXX;;;;;
1177 OO__;8141 ____;6633 ____;4226 XO__;7722 XXXX;;;;;
8348 ____;7226 XO__;1776 XX__;5756 X___;7772 XO__;1721 XXXX;;;;
8348 X___;1386 XX__;3526 OO__;7135 XOO_;1355 XXX_;1315 XXXX;;;;
8348 XX__;2418 XO__;1688 ____;5742 XO__;2344 XXX_;2343 XXXX;;;;
8348 XO__;8873 OOO_;7381 XX__;2638 X___;7788 XXX_;7588 XXXX;;;;
8348 XOO_;3438 XO__;4288 XXX_;4615 X___;4788 XXX_;4888 XXXX;;;;
7654 X___;8338 ____;6211 O___;2447 X___;2552 XXX_;2555 XXXX;;;;
7654 XO__;2684 X___;3514 X___;6437 XOO_;3667 XXX_;3677 XXXX;;;;
7654 XOO_;7575 X___;4656 XO__;4148 X___;7346 XXX_;7246 XXXX;;;;
7654 O___;2332 ____;1851 XOO_;1187 XXO_;4181 XOOO;1148 XXXX;;;;
7654 OO__;3465 XO__;1468 XX__;5428 X___;1473 XXOO;1437 XXXX;;;;
7654 OOO_;6515 X___;4537 XO__;8747 XX__;6447 XXX_;6247 XXXX;;;;
7171 ____;8833 ____;6455 XO__;5225 O___;4462 XOOO;2446 XXXX;;;;
7171 X___;5821 OO__;2574 XXO_;2675 XXX_;2275 XXX_;2375 XXXX;;;;
7171 XO__;3114 X___;7738 XX__;2861 OOO_;7618 XXX_;7218 XXXX;;;;
2377 ____;8468 XO__;4164 OO__;6518 OOO_;5481 XXOO;1485 XXXX;;;;
2377 X___;7314 X___;3656 ____;8284 O___;2111 XXX_;2112 XXXX;;;;
2377 XO__;8737 XO__;4775 ____;2618 XX__;2238 XXX_;2838 XXXX;;;;
1177 ____;2626 XO__;2528 XO__;2234 XXX_;2232 XX__;2244 XXXX;;;;
1177 X___;1382 XO__;1245 XX__;4864 OOO_;1648 XXX_;1448 XXXX;;;;
1177 XX__;1816 XO__;8135 XO__;7643 ____;1152 XXX_;1151 XXXX;;;;
1177 XO__;5773 X___;1516 XX__;4267 OOO_;1726 XXX_;1746 XXXX;;;;
1177 OO__;3181 X___;6741 XOO_;6623 X___;7421 XX__;7651 XXXX;;;;
8348 ____;1522 XX__;1751 XO__;1126 XXO_;1627 XO__;1112 XXXX;;;;
8348 X___;7841 OO__;6768 XX__;5161 XXO_;1168 XXXX;;;;;
8348 XX__;8871 OO__;2746 X___;1441 XXO_;1148 XXXX;;;;;
8348 XXX_;3248 XO__;8136 XX__;8338 XXXX;;;;;;
8348 XXO_;5438 OO__;6387 XX__;1663 X___;8383 XXXX;;;;;
8348 XO__;4188 X___;3728 XX__;7636 XOO_;3668 XXXX;;;;;
8348 XOO_;3438 XX__;3781 OO__;2852 XX__;2838 XXXX;;;;;
8348 O___;2154 X___;7123 XO__;1631 XXOO;6131 XXOO;1136 XXXX;;;;
8348 OO__;6431 XOOO;3466 XXO_;1463 XXXX;;;;;;
8348 OOO_;4483 XOO_;3785 XXO_;3584 XXXX;;;;;;
7654 ____;3823 XO__;3131 OOO_;1213 XXXX;;;;;;
7654 X___;8282 X___;7152 XXO_;7312 XO__;1552 XXXX;;;;;
7654 XX__;2164 XX__;8135 XO__;5611 OOO_;1154 XXXX;;;;;
7654 XXX_;6625 XO__;5834 XX__;5654 XXXX;;;;;;
7654 XXO_;6687 X___;5632 XO__;4651 XXX_;4655 XXXX;;;;;
7654 XO__;1254 XXX_;1257 XX__;1264 XXXX;;;;;;
7654 XOO_;4646 XX__;4317 OO__;8635 XX__;1645 XXXX;;;;;
7654 O___;8228 ____;1633 XX__;1471 XXO_;1413 XXO_;1173 XXXX;;;;
7654 OO__;6571 X___;5478 XX__;2347 XXO_;2477 XXXX;;;;;
7654 OOO_;5448 X___;6742 OOO_;3467 XOO_;1476 XXXX;;;;;
7171 ____;8338 XX__;3345 O___;6588 X___;2238 XXXX;;;;;
7171 X___;3124 XOO_;2186 XX__;2235 XO__;2142 XXXX;;;;;
7171 XX__;7746 ____;8515 O___;1633 X___;1121 XXXX;;;;;
7171 XXX_;7118 XO__;2476 XX__;7471 XXXX;;;;;;
7171 XO__;8611 XOO_;7416 XX__;1255 X___;1116 XXXX;;;;;
7171 XOO_;7716 XO__;1728 XX__;8432 X___;1731 XXXX;;;;;
7171 O___;1825 X___;6237 X___;1443 XXOO;1434 XXXX;;;;;
7171 OO__;7437 X___;1587 X___;8654 X___;1414 XXXX;;;;;
2377 ____;6586 O___;1418 XXX_;1144 XX__;1118 XXXX;;;;;
2377 X___;2784 O___;4638 ____;1575 XOO_;5557 XX__;1157 XXXX;;;;
2377 XX__;8775 XOO_;7576 XO__;4877 XXX_;1877 XXXX;;;;;
2377 XXO_;3271 XX__;4236 OO__;3677 XXX_;3477 XXXX;;;;;
2377 XO__;6737 XX__;5713 OOO_;3147 XXO_;8137 XXX_;1137 XXXX;;;;
2377 XOO_;3272 OOO_;1735 XXO_;2731 XXXX;;;;;;
2377 O___;6583 ____;4711 XOO_;7414 XOOO;1744 XXXX;;;;;
2377 OO__;3245 XOOO;5224 XXO_;3524 XXXX;;;;;;
2377 OOO_;7232 XOO_;3612 XXO_;3762 XXXX;;;;;;
1177 ____;4664 XX__;6635 O___;8544 X___;2264 XXXX;;;;;
1177 X___;8672 OO__;6148 OO__;1285 XX__;1263 XXOO;1236 XXXX;;;;
1177 XX__;2767 ____;8841 O___;3313 X___;1115 XXXX;;;;;
1177 XO__;2141 XOO_;1286 XX__;6527 X___;1221 XXXX;;;;;
1177 O___;8451 X___;7526 X___;2331 XXOO;3321 XXXX;;;;;
1177 OO__;6775 ____;3883 ____;7248 OO__;2411 XXXX;;;;;
8348 ____;6761 OO__;2127 XO__;5625 XXX_;7625 XXX_;1625 XXXX;;;;
8348 X___;5847 O___;3175 ____;6668 XXX_;6218 XOO_;2668 XXXX;;;;
8348 XO__;8184 XO__;6588 ____;1173 XO__;3142 OOOO;1324 XXXX;;;;
8348 XOO_;4438 XO__;8832 XXX_;8713 XOO_;8831 XXX_;8837 XXXX;;;;
8348 O___;1263 XX__;3257 X___;6224 XXX_;6264 XX__;1224 XXXX;;;;
8348 OO__;7435 XOO_;4533 XOO_;2456 XX__;1453 XXX_;5453 XXXX;;;;
7654 X___;3113 O___;1658 XX__;1266 XX__;1252 XXX_;1255 XXXX;;;;
7654 XO__;3651 XO__;1687 ____;2453 XXO_;4553 XXX_;4353 XXXX;;;;
7654 O___;8383 ____;7112 OOO_;1727 XX__;1421 XXX_;1521 XXXX;;;;
7654 OO__;6487 XO__;6421 XOO_;2436 XX__;4416 XXOO;1446 XXXX;;;;
7654 OOO_;6176 X___;4546 XXO_;8563 XO__;6542 XXX_;6545 XXXX;;;;
7171 ____;3443 O___;8238 OO__;6352 XOOO;5326 XOOO;2365 XXXX;;;;
7171 X___;6572 O___;5168 X___;2434 XX__;2133 XX__;2124 XXXX;;;;
7171 XX__;7437 X___;7182 XXX_;5866 O___;7152 XX__;7188 XXXX;;;;
7171 O___;6723 X___;3415 XO__;6218 ____;4755 XXOO;5745 XXXX;;;;
2377 ____;6441 O___;5568 X___;8611 XOO_;1118 XXX_;1818 XXXX;;;;
2377 X___;2751 X___;6282 XOO_;4622 XOO_;2842 XO__;2226 XXXX;;;;
2377 XO__;7672 XO__;7187 ____;4663 XO__;5362 OOOO;2635 XXXX;;;;
2377 O___;6124 ____;7855 X___;8336 XOO_;3838 XXX_;3833 XXXX;;;;
2377 OO__;3214 XX__;3832 XOO_;5328 XOO_;3268 XXX_;3288 XXXX;;;;
1177 ____;5252 O___;3536 X___;2668 X___;1244 XOO_;2434 XXXX;;;;
1177 X___;4687 OO__;1462 XOO_;1345 XO__;8142 OOOO;1824 XXXX;;;;
1177 XO__;1218 ____;7544 XX__;3747 XOO_;7537 XO__;7774 XXXX;;;;
1177 O___;5261 X___;6783 XO__;5724 ____;3881 XXOO;8381 XXXX;;;;
8348 ____;6255 X___;2721 X___;6616 O___;1151 XXXX;;;;;
8348 X___;2381 X___;3536 XO__;7337 XOO_;3373 XXXX;;;;;
8348 XX__;7238 XOO_;3528 XXO_;2864 XO__;2328 XXXX;;;;;
8348 XXO_;8436 XX__;7427 ____;5117 O___;8538 XXXX;;;;;
8348 XO__;8584 X___;8163 OO__;3417 OOOO;1374 XXXX;;;;;
8348 XOO_;8434 XOO_;7538 XOO_;3458 OOO_;7384 XXXX;;;;;
8348 O___;4625 X___;3651 XX__;7663 XOOO;3676 XXXX;;;;;
8348 OO__;2437 X___;3815 XOO_;1683 XX__;1485 XXXX;;;;;
8348 OOO_;3484 OOO_;1637 X___;6243 OOO_;4832 XXXX;;;;;
7654 ____;2388 XXX_;8818 O___;2382 XXX_;2383 XXXX;;;;;
7654 X___;8118 O___;7834 ____;1622 X___;1555 XXXX;;;;;
7654 XX__;3784 XO__;6852 X___;4613 OOO_;1354 XXXX;;;;;
7654 XXX_;8646 XO__;4251 XOO_;2654 XXX_;1654 XXXX;;;;;
7654 XO__;2651 XX__;3461 ____;5758 XO__;2257 XXXX;;;;;
7654 XOO_;4646 XX__;1685 X___;4772 OO__;3647 XXXX;;;;;
7654 O___;8822 X___;8121 XX__;5123 XOOO;3521 XXXX;;;;;
7654 OO__;4786 XX__;4237 XX__;1263 OOO_;4136 XXXX;;;;;
7654 OOO_;5725 XO__;4371 XX__;4875 XXX_;4475 XXXX;;;;;
7171 ____;5566 O___;6322 XXO_;2642 XX__;2352 XXXX;;;;;
7171 X___;7834 O___;3241 X___;5586 ____;2272 XXXX;;;;;
7171 XX__;3112 XOO_;1126 XXO_;4255 XO__;4121 XXXX;;;;;
7171 XXX_;3177 XOO_;6774 XO__;7872 XXX_;7871 XXXX;;;;;
7171 XXO_;2771 XXO_;8736 XO__;7781 XXX_;7761 XXXX;;;;;
7171 XO__;4511 OOO_;2148 XX__;1674 X___;1158 XXXX;;;;;
7171 O___;1458 XX__;4652 X___;5351 XOOO;1553 XXXX;;;;;
7171 OO__;6477 X___;1537 XXO_;1327 XXX_;1387 XXXX;;;;;
2377 ____;1184 XXX_;8564 O___;1181 XXX_;1188 XXXX;;;;;
2377 X___;2756 OO__;1517 XXO_;1558 X___;1167 XXXX;;;;;
2377 XX__;7574 X___;8271 XOO_;5862 OO__;2176 XXXX;;;;;
2377 XXO_;3287 OO__;6731 X___;1342 X___;2772 XXXX;;;;;
2377 XO__;7627 XX__;7152 OOO_;5234 X___;1227 XXXX;;;;;
2377 XOO_;3273 XXX_;3642 XO__;6548 X___;3278 XXXX;;;;;
2377 O___;6528 ____;7411 XXO_;1431 XX__;1711 XXXX;;;;;
2377 OO__;3245 XX__;3632 XOO_;1626 X___;3223 XXXX;;;;;
2377 OOO_;3732 XX__;1462 XO__;7742 XXX_;7712 XXXX;;;;;
1177 ____;4422 XX__;2438 XXO_;5628 O___;3432 XXXX;;;;;
1177 X___;6472 X___;1235 XOO_;1528 XO__;1453 XXXX;;;;;
1177 XX__;5774 XO__;2647 OOO_;1472 XXX_;1476 XXXX;;;;;
1177 XXX_;5171 XOO_;6183 X___;8724 XO__;1127 XXXX;;;;;
1177 XO__;7273 O___;6113 OOOO;1631 XXOO;1361 XXXX;;;;;
1177 O___;8631 XX__;2536 X___;3134 XOOO;4331 XXXX;;;;;
1177 OO__;2116 XOO_;6517 XX__;8434 X___;6411 XXXX;;;;;
1177 OOO_;7115 XX__;7836 XO__;7718 XXX_;7713 XXXX;;;;;
8348 XX__;8735 XO__;1728 XXO_;2748 XXXX;;;;;;
8348 XXO_;8435 XO__;4182 XX__;8382 XXXX;;;;;;
8348 XO__;3858 XXX_;3278 XXX_;3258 XXXX;;;;;;
8348 XOO_;3438 XOO_;8452 OOO_;3845 XXXX;;;;;;
8348 OO__;7431 XXX_;3261 XX__;3431 XXXX;;;;;;
7654 X___;1133 XXX_;7143 XO__;1633 XXXX;;;;;;
7654 XX__;2687 O___;3174 XXOO;7134 XXXX;;;;;;
7654 XXX_;1643 XO__;4258 X___;7651 XXXX;;;;;;
7654 XXO_;3256 XO__;8641 XX__;8657 XXXX;;;;;;
7654 XO__;1653 XXX_;1673 XXX_;1643 XXXX;;;;;;
7654 O___;1188 XX__;1361 XXOO;1163 XXXX;;;;;;
7654 OOO_;5537 XXO_;3547 OOO_;5736 XXXX;;;;;;
7171 XXX_;7721 XO__;6234 X___;6171 XXXX;;;;;;
7171 O___;3784 X___;4615 OOOO;1564 XXXX;;;;;;
7171 OO__;7782 XX__;1685 XXX_;1785 XXXX;;;;;;
2377 XX__;5271 OO__;2835 XXX_;2335 XXXX;;;;;;
2377 XXO_;3267 XX__;8252 XO__;5277 XXXX;;;;;;
2377 O___;5631 XX__;3684 XXOO;8634 XXXX;;;;;;
2377 OO__;3261 XXX_;5421 XX__;3221 XXXX;;;;;;
2377 OOO_;7223 XOO_;3426 XOO_;7432 XXXX;;;;;;
1177 XX__;1541 XXO_;2484 XO__;1144 XXXX;;;;;;
1177 O___;5213 X___;3748 OOOO;7483 XXXX;;;;;;
1177 OO__;7457 XX__;6413 XXX_;7413 XXXX;;;;;;
8348 ____;2151 O___;6672 XO__;5657 X___;7277 ____;1666 XXXX;;;;
8348 X___;7381 XOO_;5718 OO__;6737 XOO_;1377 XXX_;1367 XXXX;;;;
8348 XO__;3878 X___;4258 XO__;6414 XX__;6468 XX__;1418 XXXX;;;;
8348 O___;2753 X___;6254 X___;1863 XX__;1855 XXX_;1851 XXXX;;;;
8348 OO__;7432 XO__;5134 OOO_;4613 XOOO;1463 XOOO;3416 XXXX;;;;
7654 X___;2332 O___;7214 X___;3881 XX__;3484 X___;3611 XXXX;;;;
7654 XO__;7628 XO__;7142 XX__;7163 XXX_;5667 XX__;7167 XXXX;;;;
7654 XOO_;7766 O___;7544 XXO_;8621 ____;5574 XXX_;3574 XXXX;;;;
7654 O___;1212 XX__;4228 ____;6137 OOO_;1713 XXO_;1316 XXXX;;;;
7654 OO__;6572 XOO_;6326 X___;5722 XOO_;8527 XXX_;1527 XXXX;;;;
7654 OOO_;6867 XX__;6418 XO__;2436 OOO_;6247 XXX_;6347 XXXX;;;;
7171 ____;4545 OO__;6858 O___;3354 X___;8424 XXOO;2484 XXXX;;;;
7171 X___;3162 XO__;8153 XO__;6148 XX__;2128 XX__;2145 XXXX;;;;
7171 XX__;1321 XO__;6143 OO__;2574 XX__;3571 XX__;2671 XXXX;;;;
7171 XO__;8311 X___;7687 XOO_;2784 OOO_;8477 XXX_;8277 XXXX;;;;
7171 O___;2748 ____;6617 OO__;1565 XXX_;1365 XXOO;1563 XXXX;;;;
