1123 O___;2445 XOO_;5246 XOOO;4265 OOOO;6542 XXXX;;
1123 O___;2445 XOO_;5246 XOOO;4265 XOOO;5462 XXXX;;
1123 O___;2445 XOO_;5246 XOOO;4265 XXXX;;;
1123 O___;2445 XOO_;5246 XX__;4242 XO__;5344 XXXX;;
1123 O___;2445 XOO_;5246 XX__;4242 XXX_;4244 XXXX;;
1123 O___;2445 XOO_;5246 XX__;4242 XXXX;;;
1123 O___;2445 XOO_;5246 XXO_;5542 XO__;6244 XXXX;;
1123 O___;2445 XOO_;5246 XXO_;5542 XXXX;;;
1123 O___;2445 XOO_;5246 XXOO;5642 XXXX;;;
1123 O___;2445 XOO_;5246 XXX_;4246 XX__;5242 XXXX;;
1123 O___;2445 XOO_;5246 XXX_;4246 XXXX;;;
1123 O___;2445 XOO_;5246 XXXX;;;;
1123 O___;2445 XOOO;4452 OOOO;5244 XXXX;;;
1123 O___;2445 XOOO;4452 XXOO;4542 XXXX;;;
1123 O___;2445 XOOO;4452 XXXX;;;;
1123 O___;2445 XX__;3643 ____;2255 XXX_;2555 XXXX;;
1123 O___;2445 XX__;3643 ____;2255 XXXX;;;
1123 O___;2445 XX__;3643 O___;2265 X___;5415 XXXX;;
1123 O___;2445 XX__;3643 O___;2265 XXX_;2565 XXXX;;
1123 O___;2445 XX__;3643 O___;2265 XXXX;;;
1123 O___;2445 XX__;3643 OO__;2462 X___;5435 XXXX;;
1123 O___;2445 XX__;3643 OO__;2462 XO__;6415 XXXX;;
1123 O___;2445 XX__;3643 OO__;2462 XXX_;2466 XXXX;;
1123 O___;2445 XX__;3643 OO__;2462 XXXX;;;
1123 O___;2445 XX__;3643 OOO_;6435 XXXX;;;
1123 O___;2445 XX__;3643 X___;2655 ____;4441 XXXX;;
1123 O___;2445 XX__;3643 X___;2655 X___;2242 XXXX;;
1123 O___;2445 XX__;3643 X___;2655 XXX_;2665 XXXX;;
1123 O___;2445 XX__;3643 X___;2655 XXXX;;;
1123 O___;2445 XX__;3643 XO__;2246 O___;3455 XXXX;;
1123 O___;2445 XX__;3643 XO__;2246 X___;5345 XXXX;;
1123 O___;2445 XX__;3643 XO__;2246 XO__;6441 XXXX;;
1123 O___;2445 XX__;3643 XO__;2246 XXXX;;;
1123 O___;2445 XX__;3643 XOO_;3435 XOO_;6345 XXXX;;
1123 O___;2445 XX__;3643 XOO_;3435 XXX_;3465 XXXX;;
1123 O___;2445 XX__;3643 XOO_;3435 XXXX;;;
