4554 O___;1436 O___;5122 XOO_;2625 XXO_;3225 XXXX;;;;;
2535 O___;4421 XOO_;1624 XO__;5414 XOO_;1443 XXXX;;;;;
3224 O___;4166 XOO_;2661 XO__;6646 XO__;4615 XXXX;;;;;
6346 O___;2124 XOO_;1223 XX__;4225 XXX_;4222 XXXX;;;;;
6645 O___;1236 XOO_;2134 XO__;2261 XO__;1163 XXXX;;;;;
2535 X___;4431 X___;1561 XO__;2111 XX__;2621 XXXX;;;;;
3224 X___;5564 X___;1114 ____;6266 ____;3533 XXXX;;;;;
2323 XO__;5362 OOO_;3624 OO__;2135 XXOO;2531 XXXX;;;;;
3344 XO__;3425 OOO_;5634 OO__;2243 XX__;2353 XXXX;;;;;
2311 O___;6426 XX__;1446 X___;5226 XX__;5425 XXXX;;;;;
2535 O___;6226 XX__;6156 XX__;6121 XXOO;1126 XXXX;;;;;
6543 OOO_;5136 OO__;3464 XX__;3425 XOOO;3254 XXXX;;;;;
2535 OO__;3626 XX__;3224 XXX_;3124 XXO_;3221 XXXX;;;;;
2323 O___;5662 X___;1442 O___;3161 XXOO;3611 XXXX;;;;;
2323 X___;5524 X___;1626 XO__;5316 OOOO;1563 XXXX;;;;;
4554 O___;3346 X___;2241 O___;3115 XXO_;5116 XXXX;;;;;
2311 O___;5442 XX__;5463 XX__;6462 XXO_;5662 XXXX;;;;;
3224 O___;6645 XX__;6633 X___;6441 XXO_;1641 XXXX;;;;;
2311 X___;2552 O___;3345 XO__;4615 XOOO;5641 XXXX;;;;;
6346 X___;3322 O___;2545 XO__;1241 XX__;4244 XXXX;;;;;
6645 X___;6321 XO__;1125 XO__;2355 ____;1611 XXXX;;;;;
2535 OO__;3226 O___;1353 XOO_;5113 XXO_;5314 XXXX;;;;;
3224 OO__;4463 O___;5132 XOO_;2335 XX__;2145 XXXX;;;;;
6346 OO__;2623 OO__;3161 O___;4432 XXO_;4235 XXXX;;;;;
6645 OO__;5453 OO__;3164 XO__;2514 XO__;3526 XXXX;;;;;
6645 X___;1241 O___;6133 O___;2355 XOOO;3525 XXXX;;;;;
2323 XO__;1221 X___;3524 OOO_;6243 XX__;5253 XXXX;;;;;
3224 OO__;4313 XX__;2353 X___;4346 XXX_;4366 XXXX;;;;;
2311 XO__;2126 X___;2534 O___;1115 XOO_;5151 XXXX;;;;;
6346 XO__;3145 O___;6611 O___;2236 XOOO;2362 XXXX;;;;;
6645 XO__;5541 XO__;5613 OOO_;3146 XXOO;1346 XXXX;;;;;
2535 O___;3446 X___;1242 XO__;1626 XXO_;6226 XXXX;;;;;
6543 OO__;3622 XX__;3421 XX__;5422 XO__;3325 XXXX;;;;;
2323 XO__;3351 XO__;3443 O___;6312 OOO_;2131 XXXX;;;;;
3344 XO__;3231 XO__;1534 OOO_;4311 XOO_;3416 XXXX;;;;;
4554 XO__;4463 XO__;2424 O___;4335 OOO_;1543 XXXX;;;;;
2311 OO__;4632 XOO_;4253 OO__;1436 OOO_;6142 XXXX;;;;;
3224 OO__;6462 X___;5443 XO__;5312 XXOO;5132 XXXX;;;;;
6645 OO__;2462 X___;5363 XO__;4453 XXX_;1453 XXXX;;;;;
2323 O___;5266 OO__;1542 OO__;3615 XOOO;6135 XXXX;;;;;
3344 O___;5663 OO__;2531 XO__;4526 XXX_;4516 XXXX;;;;;
3344 X___;2542 OO__;6654 O___;5325 XXO_;3125 XXXX;;;;;
6543 OO__;2366 XX__;2334 X___;1316 XXOO;1361 XXXX;;;;;
6543 O___;1622 XO__;2424 XO__;5225 XOO_;2252 XXXX;;;;;
6346 X___;6212 XO__;2311 OO__;1245 XXOO;1542 XXXX;;;;;
2323 O___;5631 XOO_;6535 XX__;1435 XXX_;1135 XXXX;;;;;
2323 X___;2561 XOO_;5121 XO__;6525 OO__;2146 XXXX;;;;;
4554 X___;6251 XOO_;2152 XX__;3156 XOO_;2653 XXXX;;;;;
2311 XX__;6361 X___;2334 XXX_;2332 XXO_;2324 XXXX;;;;;
2535 XO__;5546 OO__;3615 OO__;2451 XXOO;2154 XXXX;;;;;
3224 XO__;6212 OO__;5421 XO__;3641 XO__;4626 XXXX;;;;;
6346 XO__;6261 OO__;4416 OO__;5642 XX__;3142 XXXX;;;;;
3344 O___;6631 X___;4251 XO__;5232 XXX_;5235 XXXX;;;;;
2535 O___;6112 OO__;1363 X___;4266 OO__;1424 XXXX;;;;;
6645 O___;1424 X___;1363 XX__;1161 X___;1553 XXXX;;;;;
6543 OO__;1425 XOO_;2315 OOO_;5126 XOOO;1256 XXXX;;;;;
2323 XO__;4433 XO__;3113 XO__;3336 XXX_;3335 XXXX;;;;;
3344 XO__;1331 XO__;3536 XO__;3461 XXX_;3451 XXXX;;;;;
4554 XO__;2525 XO__;4215 X___;5355 XX__;6655 XXXX;;;;;
6543 XO__;4113 OO__;1524 OO__;2342 XXO_;3442 XXXX;;;;;
3344 OO__;4466 X___;1453 XXO_;2413 XXO_;5423 XXXX;;;;;
4554 OO__;5665 X___;5412 XXO_;1415 XO__;5423 XXXX;;;;;
2535 XX__;2131 X___;4435 XX__;6635 X___;2425 XXXX;;;;;
3224 XX__;5222 X___;1424 XO__;3321 XXO_;3126 XXXX;;;;;
6346 XX__;6266 X___;5356 XX__;1316 XO__;5146 XXXX;;;;;
4554 XX__;4434 X___;4562 XXO_;4252 XXX_;4152 XXXX;;;;;
2311 OO__;3166 XO__;3625 XO__;6122 XXX_;6124 XXXX;;;;;
6645 OO__;3453 O___;4216 XOO_;4164 OO__;1526 XXXX;;;;;
3224 XO__;1314 XO__;4216 XO__;4634 OOO_;3346 XXXX;;;;;
2311 O___;3455 OO__;6533 OO__;5146 XXX_;5246 XXXX;;;;;
3224 O___;6365 X___;4461 O___;2155 XXOO;2515 XXXX;;;;;
6346 O___;1123 X___;2424 XXX_;4424 XXX_;5424 XXXX;;;;;
2535 O___;1154 X___;1622 O___;3464 XOOO;6344 XXXX;;;;;
6645 O___;5111 XX__;5133 X___;2114 XXOO;4112 XXXX;;;;;
6543 XOO_;2534 OO__;5613 OOO_;6365 OO__;3146 XXXX;;;;;
2535 X___;2466 XO__;2114 X___;6516 X___;6434 XXXX;;;;;
3224 X___;6164 XO__;5514 X___;5266 XO__;6211 XXXX;;;;;
2535 OO__;4453 XO__;5663 OO__;1351 O___;3426 XXXX;;;;;
6346 OO__;1435 XOO_;5234 XO__;1564 XO__;3414 XXXX;;;;;
2535 XO__;6563 OO__;2346 OO__;1625 XO__;3415 XXXX;;;;;
6543 XO__;2246 XO__;6231 OOO_;2363 XX__;2413 XXXX;;;;;
2535 O___;6443 O___;5611 XO__;4121 XXOO;4112 XXXX;;;;;
6645 O___;4113 O___;2521 XO__;2362 OOOO;3226 XXXX;;;;;
6543 OO__;5325 XX__;5422 XO__;4321 XXO_;3324 XXXX;;;;;
6346 X___;6215 OO__;5322 XO__;1351 XX__;2331 XXXX;;;;;
2323 XO__;3341 O___;1622 XO__;5224 OO__;2635 XXXX;;;;;
3224 XO__;1622 XO__;2525 XX__;6523 XXOO;6325 XXXX;;;;;
2311 X___;3346 O___;4415 X___;2565 X___;2422 XXXX;;;;;
6645 X___;1244 O___;6131 OO__;3315 O___;2623 XXXX;;;;;
3344 ____;2161 XOO_;6521 XOO_;1125 OOOO;5211 XXXX;;;;;
4554 ____;6112 XOO_;2126 XO__;1163 XOO_;1616 XXXX;;;;;
3224 OO__;4316 XO__;4662 XO__;6352 XOOO;2365 XXXX;;;;;
2535 XO__;5546 O___;2324 OO__;6231 XXX_;6233 XXXX;;;;;
3344 O___;6653 OO__;5465 XO__;2535 O___;4266 XXXX;;;;;
4554 X___;6356 OO__;3521 OO__;4163 OOOO;1634 XXXX;;;;;
2311 X___;5615 O___;6364 X___;2254 XXX_;2454 XXXX;;;;;
2535 X___;4415 O___;6334 XX__;6131 XO__;1333 XXXX;;;;;
6346 X___;5516 O___;2325 O___;4241 XOO_;1142 XXXX;;;;;
4554 XO__;2541 OO__;1155 XO__;5652 XXO_;5253 XXXX;;;;;
2311 XO__;5151 O___;6612 OO__;2536 XO__;1346 XXXX;;;;;
2535 XO__;5511 X___;3566 OO__;5334 XXOO;5433 XXXX;;;;;
3224 XO__;1122 ____;4364 OO__;3455 XX__;3433 XXXX;;;;;
2323 X___;4525 XO__;1124 ____;5563 OOOO;6355 XXXX;;;;;
3344 X___;6654 XO__;6242 XO__;6325 OOOO;3256 XXXX;;;;;
3344 ____;2252 XO__;2615 OOO_;6562 OO__;1226 XXXX;;;;;
4554 X___;4112 XO__;4661 OO__;2516 XXOO;2156 XXXX;;;;;
4554 ____;1123 OO__;3316 XX__;2616 XXX_;2216 XXXX;;;;;
3224 O___;1315 OO__;5451 X___;5636 XXOO;5663 XXXX;;;;;
6645 O___;1314 OO__;5231 OO__;4423 XX__;4122 XXXX;;;;;
3224 X___;3335 ____;6444 O___;1621 XXX_;1626 XXXX;;;;;
6346 X___;5355 ____;1226 OO__;2442 XX__;2141 XXXX;;;;;
6645 X___;5355 ____;4441 XX__;2442 X___;1141 XXXX;;;;;
2311 OO__;3154 OO__;4223 XX__;5623 XO__;1225 XXXX;;;;;
2535 OO__;3126 OO__;1351 O___;5642 XXX_;5662 XXXX;;;;;
3224 OO__;2163 OO__;1341 XX__;4346 XXO_;6345 XXXX;;;;;
6346 OO__;4654 X___;1623 XO__;4133 OO__;3224 XXXX;;;;;
6645 OO__;5563 X___;1166 ____;5224 XXO_;4524 XXXX;;;;;
2311 O___;4225 XO__;4653 OOO_;5435 XOOO;3545 XXXX;;;;;
2535 O___;4266 O___;5611 X___;3414 XOO_;3341 XXXX;;;;;
4554 XO__;4125 XO__;1144 X___;1655 XOO_;5153 XXXX;;;;;
2311 OO__;1443 O___;3266 XX__;3232 XX__;3255 XXXX;;;;;
2535 OO__;3112 XO__;4153 XOO_;5313 XOOO;3351 XXXX;;;;;
3224 OO__;2541 OO__;5352 XX__;1362 XO__;4356 XXXX;;;;;
6346 OO__;3261 OO__;2434 OO__;4153 XO__;4625 XXXX;;;;;
6645 OO__;1156 X___;4226 OO__;3452 XXOO;2453 XXXX;;;;;
3344 X___;2241 O___;3155 OO__;6316 XX__;5326 XXXX;;;;;
4554 X___;4226 O___;6153 OO__;2511 X___;3314 XXXX;;;;;
6346 O___;4214 OO__;3123 O___;2455 XXOO;5452 XXXX;;;;;
3344 XO__;3422 X___;1441 XX__;4445 XXO_;5446 XXXX;;;;;
2323 O___;4135 XO__;6634 XO__;6245 OO__;5536 XXXX;;;;;
2323 X___;5314 XO__;5521 OO__;6355 XO__;2654 XXXX;;;;;
3344 O___;6235 XO__;4525 O___;2213 OO__;5131 XXXX;;;;;
4554 O___;1625 XO__;1432 OO__;3315 O___;6641 XXXX;;;;;
4554 X___;3533 O___;1651 XXX_;2651 XX__;1151 XXXX;;;;;
3224 O___;1133 XO__;5531 O___;4116 XXOO;1416 XXXX;;;;;
6346 O___;3231 OO__;2414 OO__;5162 XXOO;1562 XXXX;;;;;
6543 OO__;4454 XX__;4432 X___;5455 XXO_;4155 XXXX;;;;;
3224 XO__;2252 X___;6236 OO__;2614 XXX_;2644 XXXX;;;;;
6346 XO__;5644 O___;2166 O___;4332 XXOO;4323 XXXX;;;;;
2323 ____;1164 XO__;1655 OO__;4566 O___;5111 XXXX;;;;;
3344 ____;1261 XO__;1115 XO__;1556 OO__;5212 XXXX;;;;;
4554 ____;6631 XO__;1332 XOO_;3311 XX__;2321 XXXX;;;;;
2535 O___;3616 O___;1154 X___;6424 X___;1222 XXXX;;;;;
6346 XO__;4416 OO__;3143 XXX_;1143 XXOO;3141 XXXX;;;;;
3224 O___;4545 X___;6365 XOO_;1563 XXOO;6513 XXXX;;;;;
3224 OO__;4652 XO__;5132 OO__;1643 XO__;4345 XXXX;;;;;
6346 XO__;3216 XO__;2656 XOO_;5426 XXOO;4526 XXXX;;;;;
2323 O___;6631 O___;5214 XO__;5562 XO__;3554 XXXX;;;;;
2323 X___;1366 O___;4125 XO__;4453 ____;2111 XXXX;;;;;
4554 X___;4611 O___;2563 XXO_;1523 XOOO;2153 XXXX;;;;;
3224 O___;4466 O___;1541 X___;6553 XXOO;6535 XXXX;;;;;
6346 O___;4455 O___;3532 XXO_;5132 XOOO;2531 XXXX;;;;;
6543 XX__;6663 X___;5523 XXX_;5533 XXO_;3523 XXXX;;;;;
2535 X___;3133 O___;1561 XO__;4514 XO__;2411 XXXX;;;;;
6543 XO__;1263 XO__;6256 XO__;6164 XXOO;6461 XXXX;;;;;
3224 O___;6552 XO__;1455 X___;1162 X___;6365 XXXX;;;;;
2323 O___;1435 OO__;3161 XX__;4162 XO__;3664 XXXX;;;;;
2323 X___;1341 XO__;1524 O___;4643 XOO_;4366 XXXX;;;;;
3344 O___;5213 OO__;1455 XOO_;4151 XO__;4525 XXXX;;;;;
3344 X___;2326 XO__;3121 OO__;2614 OOOO;1246 XXXX;;;;;
3344 ____;5255 X___;2212 XX__;6262 XXOO;2266 XXXX;;;;;
4554 O___;1265 OO__;5113 ____;6422 XXOO;2426 XXXX;;;;;
4554 X___;4362 OO__;2533 OO__;3156 XXO_;1256 XXXX;;;;;
4554 ____;1112 X___;6313 XOO_;1663 XXOO;1366 XXXX;;;;;
3224 O___;6455 XO__;1365 XOO_;1652 XOOO;2615 XXXX;;;;;
6346 O___;1214 XO__;1531 X___;2261 X___;2554 XXXX;;;;;
2311 OO__;1563 XO__;6243 OOO_;3662 OO__;1426 XXXX;;;;;
6346 O___;5213 OO__;1422 OO__;4551 XXX_;4151 XXXX;;;;;
6645 O___;2531 OO__;3422 X___;1162 XXOO;1126 XXXX;;;;;
6543 OO__;1452 XO__;4332 OO__;2426 XXO_;2464 XXXX;;;;;
2311 OO__;6163 O___;5432 XO__;1552 XX__;1242 XXXX;;;;;
2311 XO__;6512 OO__;1363 XO__;2643 XXX_;2623 XXXX;;;;;
3224 XO__;1245 OO__;2526 XX__;6426 XXX_;4426 XXXX;;;;;
6645 XO__;6521 OO__;2246 OO__;1614 X___;3662 XXXX;;;;;
2311 O___;4433 X___;5426 OO__;6653 X___;4155 XXXX;;;;;
3224 O___;6336 X___;2116 OO__;1531 XX__;6541 XXXX;;;;;
6346 O___;1425 XO__;3121 OO__;5235 XXOO;2535 XXXX;;;;;
6543 OO__;4164 XO__;5214 XOO_;1324 XOOO;4312 XXXX;;;;;
3344 O___;4222 ____;1613 XXX_;5613 XXX_;6613 XXXX;;;;;
2311 O___;4265 OO__;3453 OO__;6634 XO__;5536 XXXX;;;;;
2535 O___;6313 O___;1142 O___;4456 XXOO;4654 XXXX;;;;;
6645 O___;4433 ____;5252 XXO_;1552 OOO_;5221 XXXX;;;;;
6346 XO__;4556 O___;3244 OO__;1362 XXOO;2361 XXXX;;;;;
6543 XO__;1153 O___;4445 XX__;2245 XXX_;5245 XXXX;;;;;
2323 ____;4114 XO__;4456 XO__;1554 XX__;1516 XXXX;;;;;
3344 ____;6226 XO__;1666 XOO_;6615 XOO_;6161 XXXX;;;;;
4554 ____;2121 XO__;1133 ____;6622 OOOO;2266 XXXX;;;;;
6346 X___;4244 O___;2323 XO__;5352 X___;6122 XXXX;;;;;
6645 O___;3262 XO__;3523 XX__;3124 XO__;1522 XXXX;;;;;
2311 XO__;1356 OO__;2623 X___;4413 O___;5521 XXXX;;;;;
2535 XO__;2456 OO__;5334 O___;1521 XXX_;1522 XXXX;;;;;
2311 O___;6244 XO__;3654 XOO_;5434 XXOO;4534 XXXX;;;;;
2535 O___;3346 O___;5161 XOO_;6211 OO__;1154 XXXX;;;;;
6346 O___;1533 O___;2265 XOO_;2452 OOOO;5224 XXXX;;;;;
2323 ____;4516 XOO_;6544 OOO_;4655 OOO_;5466 XXXX;;;;;
4554 ____;6231 XOO_;3321 OOO_;1213 XX__;1633 XXXX;;;;;
3344 X___;3222 X___;5624 XO__;3656 XXOO;3665 XXXX;;;;;
4554 O___;2242 X___;1346 XXO_;6146 XOO_;1641 XXXX;;;;;
2311 O___;1555 ____;6662 XXX_;6262 XX__;6663 XXXX;;;;;
6543 X___;6666 ____;3123 XXX_;3223 XXO_;2123 XXXX;;;;;
6543 OO__;3434 X___;1614 ____;2235 XOOO;3252 XXXX;;;;;
6543 XXO_;5546 XOO_;6535 XX__;6145 XOOO;6514 XXXX;;;;;
6543 X___;6122 XX__;4142 X___;6662 XO__;6116 XXXX;;;;;
3344 XO__;2454 OOO_;4325 XO__;4642 XX__;4541 XXXX;;;;;
6346 O___;5451 OOO_;3515 XX__;4525 XOO_;2514 XXXX;;;;;
4554 O___;5366 XXO_;6346 XO__;5626 XXO_;5236 XXXX;;;;;
6543 OO__;3632 XXO_;3336 XX__;3235 XXX_;3234 XXXX;;;;;
2535 XX__;1565 O___;2131 XX__;2236 XXOO;2632 XXXX;;;;;
3344 XO__;4325 XOO_;5332 OO__;3415 XXO_;3421 XXXX;;;;;
2311 OO__;3524 O___;1146 XO__;6162 XXX_;6163 XXXX;;;;;
6645 X___;1621 ____;5535 O___;3444 XX__;3343 XXXX;;;;;
6346 XOO_;4266 XO__;4643 XO__;1636 OOO_;6563 XXXX;;;;;
4554 XO__;3546 XX__;3244 XO__;1542 XXOO;2541 XXXX;;;;;
6346 XO__;1644 XX__;1143 X___;5642 X___;1666 XXXX;;;;;
6543 XO__;4641 XX__;4445 X___;2341 XXO_;3141 XXXX;;;;;
3344 O___;2131 XOO_;1163 XO__;2213 XXX_;2513 XXXX;;;;;
3224 XX__;3211 XX__;6214 XO__;3256 XXO_;3263 XXXX;;;;;
3224 XOO_;2232 XX__;3432 XO__;4262 XXOO;6242 XXXX;;;;;
2323 ____;1145 XXO_;1151 XX__;1641 XO__;1455 XXXX;;;;;
6543 O___;1261 OO__;3132 XO__;2412 XOOO;2124 XXXX;;;;;
4554 XO__;5351 X___;4421 XO__;2456 XXOO;6452 XXXX;;;;;
6543 XO__;2413 XOO_;2342 OO__;1253 XXX_;1263 XXXX;;;;;
6645 X___;6221 X___;4243 XO__;1341 XXOO;3141 XXXX;;;;;
2311 XO__;5531 XX__;3431 XO__;5141 XOO_;4521 XXXX;;;;;
3224 XO__;5321 O___;2262 O___;3646 XOOO;6634 XXXX;;;;;
2311 XOO_;2143 OOO_;1322 OOO_;6231 XXO_;3251 XXXX;;;;;
6645 X___;1442 OO__;2621 XO__;5125 XXX_;3125 XXXX;;;;;
2323 XO__;3354 OO__;4225 XO__;6243 XXX_;1243 XXXX;;;;;
6645 OO__;5163 XOO_;5336 OO__;2561 XO__;4513 XXXX;;;;;
2311 XO__;2433 X___;2152 OO__;5631 OO__;1415 XXXX;;;;;
6543 XOO_;4526 XO__;6356 XO__;3446 XO__;3554 XXXX;;;;;
2535 X___;6136 XX__;4436 X___;1133 XXOO;3131 XXXX;;;;;
3224 X___;3556 XX__;1256 X___;3336 XXO_;3353 XXXX;;;;;
3224 XO__;1245 OOO_;2564 OO__;5122 XO__;4421 XXXX;;;;;
3224 O___;6541 XX__;6631 X___;4141 X___;2551 XXXX;;;;;
4554 XO__;2452 XO__;2144 O___;5253 XOOO;5532 XXXX;;;;;
3224 OO__;4341 XX__;5346 XO__;4642 XO__;2541 XXXX;;;;;
3344 O___;5421 OOO_;4252 XX__;4162 XXOO;4612 XXXX;;;;;
6543 XOO_;5641 OOO_;3514 XO__;4556 XXO_;4562 XXXX;;;;;
3224 OO__;6643 X___;2145 XO__;2533 XO__;2652 XXXX;;;;;
2311 OO__;3632 O___;1543 XO__;1156 XX__;1255 XXXX;;;;;
6346 XO__;3545 X___;6625 XO__;3226 OOO_;2642 XXXX;;;;;
2535 XX__;2415 XO__;1565 XX__;2566 XXX_;2562 XXXX;;;;;
6346 XX__;5316 XO__;6166 O___;1342 XXOO;2341 XXXX;;;;;
3344 XX__;2364 XO__;3316 XX__;3332 XXO_;3325 XXXX;;;;;
2311 X___;4354 X___;2652 O___;6336 XOO_;3363 XXXX;;;;;
3224 O___;5466 XX__;2166 X___;5365 O___;4446 XXXX;;;;;
2323 O___;1531 X___;4436 XO__;4241 OOO_;1462 XXXX;;;;;
2323 X___;1143 X___;5563 XO__;5126 XXX_;5125 XXXX;;;;;
3344 X___;1641 X___;2321 XO__;1355 XOOO;3551 XXXX;;;;;
4554 O___;2125 X___;3365 XO__;2463 OOO_;3146 XXXX;;;;;
4554 X___;1353 X___;6324 XO__;1664 O___;6252 XXXX;;;;;
6543 O___;1321 XO__;4124 X___;1155 XXOO;5151 XXXX;;;;;
2311 X___;5614 XO__;6364 XX__;5363 XO__;4354 XXXX;;;;;
3224 X___;3553 XO__;6255 O___;3361 XXX_;3366 XXXX;;;;;
6645 OO__;4336 OO__;2563 XO__;5413 XO__;1462 XXXX;;;;;
2323 XO__;3663 O___;4226 OO__;2431 OOOO;1342 XXXX;;;;;
2311 XO__;2162 X___;1141 ____;5332 XOOO;2533 XXXX;;;;;
6346 XO__;4325 O___;1641 XO__;6612 OOOO;1266 XXXX;;;;;
6543 XO__;1245 O___;4433 O___;6326 XXO_;6361 XXXX;;;;;
2535 O___;4413 X___;6363 XO__;4266 XOO_;6456 XXXX;;;;;
2323 XO__;5422 XO__;2431 OOO_;4342 XX__;1352 XXXX;;;;;
3344 XO__;4514 XO__;4325 XO__;2424 XOO_;4442 XXXX;;;;;
4554 XO__;2344 XO__;6543 OO__;5124 OOOO;2451 XXXX;;;;;
2311 OO__;6423 XOO_;3452 XO__;3626 XO__;1436 XXXX;;;;;
3344 X___;6114 OO__;1351 O___;5246 XOOO;2645 XXXX;;;;;
6346 X___;4445 X___;3355 XX__;1315 XX__;2325 XXXX;;;;;
6645 X___;6131 XO__;2341 XO__;2633 XXX_;2632 XXXX;;;;;
2323 O___;3615 XOO_;3551 OO__;6435 XOOO;5634 XXXX;;;;;
3344 X___;5142 XOO_;2545 OO__;5321 XOOO;1352 XXXX;;;;;
3224 OO__;5543 OO__;4152 XO__;4316 XXX_;4311 XXXX;;;;;
6645 OO__;3453 OO__;5361 XO__;4511 XOO_;5214 XXXX;;;;;
2311 O___;4262 X___;1565 X___;3663 XO__;4533 XXXX;;;;;
3224 O___;1353 X___;1411 X___;6456 OO__;1662 XXXX;;;;;
6645 O___;2413 OOO_;5132 XX__;4332 XO__;1134 XXXX;;;;;
6543 OO__;3125 XOO_;1324 OOO_;2415 XXOO;4215 XXXX;;;;;
6543 OOO_;4366 XO__;5324 OOO_;4652 OOOO;2465 XXXX;;;;;
3224 X___;1654 OO__;3536 O___;5215 XOO_;5121 XXXX;;;;;
6645 XO__;4541 OO__;6412 XO__;5425 X___;5613 XXXX;;;;;
2311 O___;4434 XO__;1544 XO__;4246 OO__;3654 XXXX;;;;;
2535 O___;5446 OO__;4261 XO__;3664 X___;1651 XXXX;;;;;
3224 O___;1553 OO__;5146 OO__;6365 XOO_;6631 XXXX;;;;;
6346 O___;2452 OO__;3215 XX__;4211 XX__;4515 XXXX;;;;;
2535 XO__;1315 XO__;1526 XO__;1432 XXO_;1233 XXXX;;;;;
6346 XO__;5443 XO__;4641 OO__;2456 XOOO;6425 XXXX;;;;;
2535 O___;6656 O___;4364 XO__;5414 XXX_;5444 XXXX;;;;;
6543 XOO_;5644 XO__;3514 OOO_;5423 XO__;1653 XXXX;;;;;
6346 XO__;2143 XO__;5642 OOO_;6523 OO__;4156 XXXX;;;;;
2311 O___;5636 O___;4262 XX__;4255 XOO_;4542 XXXX;;;;;
2323 XO__;4533 O___;3121 XO__;1225 XOO_;2241 XXXX;;;;;
6645 OO__;5516 XO__;1366 XO__;3562 OO__;4126 XXXX;;;;;
6543 XO__;6414 OO__;5561 XO__;1363 O___;5142 XXXX;;;;;
2535 X___;4131 XO__;6436 X___;6511 XXOO;6115 XXXX;;;;;
2323 ____;4116 XOO_;1165 XO__;1414 OO__;4661 XXXX;;;;;
3344 ____;6522 XOO_;1262 XO__;2566 XXX_;2565 XXXX;;;;;
4554 ____;1126 XOO_;1613 XO__;2216 XXX_;6216 XXXX;;;;;
2311 OO__;5152 XO__;3254 OO__;1462 OO__;6135 XXXX;;;;;
6645 OO__;2534 OO__;4261 XO__;5451 XX__;5256 XXXX;;;;;
2323 O___;3545 OO__;5256 O___;4631 XOO_;6434 XXXX;;;;;
3344 O___;4522 OO__;2653 OO__;5416 XXO_;5465 XXXX;;;;;
4554 X___;6516 OO__;2652 XO__;4162 XOOO;4621 XXXX;;;;;
6543 XOO_;5446 OO__;6235 XOO_;4532 XXOO;2534 XXXX;;;;;
3224 X___;6265 O___;3351 OO__;1514 XOO_;5144 XXXX;;;;;
2311 OO__;6135 XO__;1164 X___;5152 OOOO;1525 XXXX;;;;;
3224 OO__;4333 O___;2465 XXO_;2545 XX__;2446 XXXX;;;;;
2311 XO__;3516 XO__;4115 X___;6212 OOOO;2126 XXXX;;;;;
2535 XO__;5655 O___;1543 O___;6236 XXO_;6332 XXXX;;;;;
3224 XO__;4266 OO__;3632 XO__;6134 O___;2625 XXXX;;;;;
6346 XO__;4443 ____;6261 XXO_;6562 XXX_;6662 XXXX;;;;;
2323 X___;4341 XO__;5354 X___;4624 XXX_;4424 XXXX;;;;;
2323 ____;4161 OO__;5616 XOO_;1556 XXOO;1655 XXXX;;;;;
4554 X___;1561 XO__;2512 XO__;6523 XXOO;3526 XXXX;;;;;
4554 ____;2236 OO__;1312 XXO_;1122 XXX_;1162 XXXX;;;;;
2311 O___;6562 OO__;4635 XX__;4255 XO__;4624 XXXX;;;;;
6346 O___;2652 X___;4555 ____;2133 O___;1611 XXXX;;;;;
6543 XOO_;4564 OO__;1653 OOO_;6431 XOO_;5341 XXXX;;;;;
2311 OO__;3156 OO__;1525 X___;1434 OO__;4623 XXXX;;;;;
6346 OO__;5464 X___;1234 OOO_;3162 XX__;3422 XXXX;;;;;
6645 OO__;5423 OO__;3516 XO__;2562 XX__;2366 XXXX;;;;;
6543 XO__;6416 OO__;1561 XX__;1524 XXX_;1554 XXXX;;;;;
2535 O___;1242 XO__;6261 X___;3341 XO__;1451 XXXX;;;;;
3224 O___;6445 XO__;2655 XO__;6351 XX__;5451 XXXX;;;;;
6346 O___;2425 O___;3153 XOO_;1513 OO__;3231 XXXX;;;;;
2535 OO__;3121 XO__;3442 XO__;5341 OOO_;4152 XXXX;;;;;
3224 OO__;4113 XO__;4635 OOO_;5343 XO__;6463 XXXX;;;;;
6645 OO__;3563 O___;4452 XXX_;4454 XXX_;4451 XXXX;;;;;
3224 XO__;4425 XO__;6434 ____;2521 XXX_;2522 XXXX;;;;;
2323 O___;3646 O___;1412 XOO_;5214 XO__;1261 XXXX;;;;;
2323 X___;4643 O___;6525 XOO_;2566 XOO_;5126 XXXX;;;;;
3344 O___;1135 O___;5462 XO__;2421 OOOO;4212 XXXX;;;;;
3344 X___;2355 O___;1624 XO__;3661 O___;5114 XXXX;;;;;
4554 X___;4221 O___;1513 XO__;2536 XO__;1656 XXXX;;;;;
2535 X___;2462 O___;4131 XO__;3334 XX__;1336 XXXX;;;;;
6346 X___;1244 O___;5526 X___;5331 XXOO;5313 XXXX;;;;;
6645 X___;3525 O___;2241 X___;6131 XXX_;6331 XXXX;;;;;
3344 XO__;3422 X___;1441 XO__;5464 XXO_;4454 XXXX;;;;;
6645 XO__;2265 OO__;5653 XO__;5342 O___;6151 XXXX;;;;;
2323 O___;5134 XO__;5251 ____;3664 OOOO;6436 XXXX;;;;;
2323 X___;4356 XO__;2554 O___;5311 OO__;4143 XXXX;;;;;
3344 X___;1546 XO__;5245 OO__;3521 OOO_;2356 XXXX;;;;;
4554 O___;2416 XO__;6346 O___;5611 XX__;5213 XXXX;;;;;
4554 X___;4162 XO__;2652 ____;4311 XOOO;3114 XXXX;;;;;
2535 O___;6122 OO__;5614 XO__;1316 OOO_;3661 XXXX;;;;;
3224 O___;6446 XO__;1366 O___;4451 OO__;5645 XXXX;;;;;
