1111 ____;2345 O___;2667 OO__;7882 XO__;3786 XXOO;3876 XXXX;;
1111 ____;2345 O___;2667 OO__;7882 XO__;3786 XXX_;4786 XXX_;5786 XXXX;
1111 ____;2345 O___;2667 OO__;7882 XO__;3786 XXX_;4786 XXXX;;
1111 ____;2345 O___;2667 OO__;7882 XO__;3786 XXXX;;;
1111 ____;2345 O___;2667 OO__;7882 XOO_;7278 OO__;8826 XXXX;;
1111 ____;2345 O___;2667 OO__;7882 XOO_;7278 OOO_;8722 XXXX;;
1111 ____;2345 O___;2667 OO__;7882 XOO_;7278 XO__;6828 OOOO;8286 XXXX;
1111 ____;2345 O___;2667 OO__;7882 XOO_;7278 XO__;6828 XXXX;;
1111 ____;2345 O___;2667 OO__;7882 XOO_;7278 XOOO;8772 XXXX;;
1111 ____;2345 O___;2667 OO__;7882 XOO_;7278 XX__;6288 XXXX;;
1111 ____;2345 O___;2667 OO__;7882 XOO_;7278 XXO_;8272 XXXX;;
1111 ____;2345 O___;2667 OO__;7882 XOO_;7278 XXOO;7728 XXXX;;
1111 ____;2345 O___;2667 OO__;7882 XOO_;7278 XXX_;7228 XXXX;;
1111 ____;2345 O___;2667 OO__;7882 XOO_;7278 XXXX;;;
1111 ____;2345 O___;2667 OO__;7882 XX__;5786 O___;7222 XXX_;7272 XXXX;
1111 ____;2345 O___;2667 OO__;7882 XX__;5786 O___;7222 XXXX;;
1111 ____;2345 O___;2667 OO__;7882 XX__;5786 OO__;6822 XXXX;;
1111 ____;2345 O___;2667 OO__;7882 XX__;5786 X___;7722 XXX_;7772 XXXX;
1111 ____;2345 O___;2667 OO__;7882 XX__;5786 X___;7722 XXXX;;
1111 ____;2345 O___;2667 OO__;7882 XX__;5786 XO__;6282 XXXX;;
1111 ____;2345 O___;2667 OO__;7882 XX__;5786 XOO_;7836 XXXX;;
1111 ____;2345 O___;2667 OO__;7882 XX__;5786 XOOO;7856 XXXX;;
1111 ____;2345 O___;2667 OO__;7882 XX__;5786 XXO_;7486 XXXX;;
1111 ____;2345 O___;2667 OO__;7882 XX__;5786 XXOO;7586 XXXX;;
1111 ____;2345 O___;2667 OO__;7882 XXOO;7288 OOOO;8872 XXXX;;
1111 ____;2345 O___;2667 OO__;7882 XXOO;7288 XOOO;8782 XXXX;;
1111 ____;2345 O___;2667 OO__;7882 XXOO;7288 XXOO;7828 XXXX;;
1111 ____;2345 O___;2667 OO__;7882 XXOO;7288 XXXX;;;
1111 ____;2345 O___;2667 OO__;7882 XXX_;7282 XX__;6882 XXXX;;
1111 ____;2345 O___;2667 OO__;7882 XXX_;7282 XXO_;7872 XXXX;;
1111 ____;2345 O___;2667 OO__;7882 XXX_;7282 XXOO;7822 XXXX;;
1111 ____;2345 O___;2667 OO__;7882 XXX_;7282 XXX_;7782 XXXX;;
1111 ____;2345 O___;2667 OO__;7882 XXX_;7282 XXXX;;;
1111 ____;2345 O___;2667 OO__;7882 XXXX;;;;
1111 ____;2345 O___;2667 OOO_;6278 OOO_;7726 XXXX;;;
1111 ____;2345 O___;2667 OOO_;6278 OOOO;7826 XXOO;8726 XXXX;;
1111 ____;2345 O___;2667 OOO_;6278 OOOO;7826 XXXX;;;
1111 ____;2345 O___;2667 OOO_;6278 XO__;6736 XXX_;6756 XXXX;;
1111 ____;2345 O___;2667 OOO_;6278 XO__;6736 XXXX;;;
1111 ____;2345 O___;2667 OOO_;6278 XOO_;6722 XOOO;7226 XXXX;;
1111 ____;2345 O___;2667 OOO_;6278 XOO_;6722 XX__;6826 XXXX;;
1111 ____;2345 O___;2667 OOO_;6278 XOO_;6722 XXXX;;;
1111 ____;2345 O___;2667 OOO_;6278 XOOO;6782 XOOO;7286 XXXX;;
1111 ____;2345 O___;2667 OOO_;6278 XOOO;6782 XXXX;;;
1111 ____;2345 O___;2667 OOO_;6278 XX__;6476 XX__;6226 XXXX;;
1111 ____;2345 O___;2667 OOO_;6278 XX__;6476 XXX_;6576 XXXX;;
1111 ____;2345 O___;2667 OOO_;6278 XX__;6476 XXXX;;;
1111 ____;2345 O___;2667 OOO_;6278 XXO_;6286 XO__;6772 XXXX;;
1111 ____;2345 O___;2667 OOO_;6278 XXO_;6286 XX__;7276 XXXX;;
1111 ____;2345 O___;2667 OOO_;6278 XXO_;6286 XXXX;;;
1111 ____;2345 O___;2667 OOO_;6278 XXOO;6728 OOOO;8276 XXXX;;
1111 ____;2345 O___;2667 OOO_;6278 XXOO;6728 XOOO;6872 XXXX;;
1111 ____;2345 O___;2667 OOO_;6278 XXOO;6728 XXXX;;;
1111 ____;2345 O___;2667 OOO_;6278 XXX_;6272 XXXX;;;
1111 ____;2345 O___;2667 OOO_;6278 XXXX;;;;
1111 ____;2345 O___;2667 OOOO;6276 XXOO;6726 XXXX;;;
1111 ____;2345 O___;2667 OOOO;6276 XXXX;;;;
1111 ____;2345 O___;2667 X___;3688 ____;4777 X___;5557 XXXX;;
1111 ____;2345 O___;2667 X___;3688 ____;4777 XO__;7557 XXXX;;
1111 ____;2345 O___;2667 X___;3688 ____;4777 XX__;5577 XXOO;5757 XXXX;
1111 ____;2345 O___;2667 X___;3688 ____;4777 XX__;5577 XXXX;;
1111 ____;2345 O___;2667 X___;3688 ____;4777 XXO_;7577 XXOO;7757 XXXX;
1111 ____;2345 O___;2667 X___;3688 ____;4777 XXO_;7577 XXXX;;
1111 ____;2345 O___;2667 X___;3688 ____;4777 XXOO;7477 XXXX;;
1111 ____;2345 O___;2667 X___;3688 ____;4777 XXX_;4477 XX__;5777 XXXX;
1111 ____;2345 O___;2667 X___;3688 ____;4777 XXX_;4477 XXXX;;
1111 ____;2345 O___;2667 X___;3688 ____;4777 XXXX;;;
1111 ____;2345 O___;2667 X___;3688 O___;5857 ____;4464 XXXX;;
1111 ____;2345 O___;2667 X___;3688 O___;5857 X___;7737 XXXX;;
1111 ____;2345 O___;2667 X___;3688 O___;5857 XO__;8477 XXXX;;
1111 ____;2345 O___;2667 X___;3688 O___;5857 XOO_;8577 XXXX;;
1111 ____;2345 O___;2667 X___;3688 O___;5857 XX__;4877 XXXX;;
1111 ____;2345 O___;2667 X___;3688 O___;5857 XXO_;8757 XXXX;;
1111 ____;2345 O___;2667 X___;3688 O___;5857 XXOO;8557 XXXX;;
1111 ____;2345 O___;2667 X___;3688 O___;5857 XXX_;5877 XXOO;7857 XXXX;
1111 ____;2345 O___;2667 X___;3688 O___;5857 XXX_;5877 XXXX;;
1111 ____;2345 O___;2667 X___;3688 O___;5857 XXXX;;;
1111 ____;2345 O___;2667 X___;3688 OO__;7837 O___;8464 XXXX;;
1111 ____;2345 O___;2667 X___;3688 OO__;7837 X___;4864 XXXX;;
1111 ____;2345 O___;2667 X___;3688 OO__;7837 XX__;8857 XXXX;;
1111 ____;2345 O___;2667 X___;3688 OO__;7837 XXOO;8737 XXXX;;
1111 ____;2345 O___;2667 X___;3688 OO__;7837 XXXX;;;
1111 ____;2345 O___;2667 X___;3688 OOO_;8837 XX__;8864 XXXX;;
1111 ____;2345 O___;2667 X___;3688 OOO_;8837 XXXX;;;
1111 ____;2345 O___;2667 X___;3688 OOOO;8863 XXXX;;;
1111 ____;2345 O___;2667 X___;3688 X___;7487 XO__;3737 XXX_;3777 XXXX;
1111 ____;2345 O___;2667 X___;3688 X___;7487 XO__;3737 XXXX;;
1111 ____;2345 O___;2667 X___;3688 X___;7487 XX__;5587 XXXX;;
1111 ____;2345 O___;2667 X___;3688 X___;7487 XXO_;5787 XXXX;;
1111 ____;2345 O___;2667 X___;3688 X___;7487 XXOO;4787 XXXX;;
1111 ____;2345 O___;2667 X___;3688 X___;7487 XXX_;4487 XX__;7587 XXXX;
1111 ____;2345 O___;2667 X___;3688 X___;7487 XXX_;4487 XXXX;;
1111 ____;2345 O___;2667 X___;3688 X___;7487 XXXX;;;
1111 ____;2345 O___;2667 X___;3688 XO__;8478 OO__;3837 XXXX;;
1111 ____;2345 O___;2667 X___;3688 XO__;8478 OOO_;5887 XXXX;;
1111 ____;2345 O___;2667 X___;3688 XO__;8478 OOOO;4887 XXXX;;
1111 ____;2345 O___;2667 X___;3688 XO__;8478 X___;5568 XXXX;;
1111 ____;2345 O___;2667 X___;3688 XO__;8478 XO__;3877 XXXX;;
1111 ____;2345 O___;2667 X___;3688 XO__;8478 XOO_;8587 XXXX;;
1111 ____;2345 O___;2667 X___;3688 XO__;8478 XX__;4468 XXXX;;
1111 ____;2345 O___;2667 X___;3688 XO__;8478 XXOO;8487 XXXX;;
1111 ____;2345 O___;2667 X___;3688 XOO_;4868 OO__;8633 XXXX;;
1111 ____;2345 O___;2667 X___;3688 XOO_;4868 XX__;3863 XXXX;;
1111 ____;2345 O___;2667 X___;3688 XOO_;4868 XXO_;8568 XXXX;;
1111 ____;2345 O___;2667 X___;3688 XOO_;4868 XXOO;8468 XXXX;;
1111 ____;2345 O___;2667 X___;3688 XOO_;4868 XXX_;5868 XXXX;;
1111 ____;2345 O___;2667 X___;3688 XOO_;4868 XXXX;;;
1111 ____;2345 O___;2667 X___;3688 XX__;5658 O___;3787 XXXX;;
1111 ____;2345 O___;2667 X___;3688 XX__;5658 X___;3633 XXXX;;
1111 ____;2345 O___;2667 X___;3688 XX__;5658 XO__;4684 XXXX;;
1111 ____;2345 O___;2667 X___;3688 XX__;5658 XXXX;;;
