1234 ____;1555 ____;6666 XXXX;;;;
1234 OO__;2545 XO__;5561 XX__;4511 XXXX;;;
1234 OO__;2545 XO__;5561 XXO_;3551 XO__;5641 XXXX;;
1234 OO__;2545 XO__;5561 XXO_;3551 XOOO;5513 XXXX;;
1234 OO__;2545 XO__;5561 XXO_;3551 XX__;6521 XXXX;;
1234 OO__;2545 XO__;5561 XXO_;3551 XXXX;;;
1234 OO__;2545 XO__;5561 XXX_;4561 XXXX;;;
1234 OO__;2545 XOO_;4562 OO__;3455 XO__;5125 XXXX;;
1234 OO__;2545 XOO_;4562 OO__;3455 XOO_;5325 XXXX;;
1234 OO__;2545 XOO_;4562 OO__;3455 XXO_;5415 XXXX;;
1234 OO__;2545 XOO_;4562 OO__;3455 XXXX;;;
1234 OO__;2545 XOO_;4562 OOOO;2456 XOOO;6425 XXXX;;
1234 OO__;2545 XOO_;4562 OOOO;2456 XXXX;;;
1234 OO__;2545 XOO_;4562 XO__;4155 OO__;5523 XXXX;;
1234 OO__;2545 XOO_;4562 XO__;4155 OOO_;5521 XXXX;;
1234 OO__;2545 XOO_;4562 XO__;4155 XXX_;4355 XXXX;;
1234 OO__;2545 XOO_;4562 XO__;4155 XXXX;;;
1234 OO__;2545 XOO_;4562 XOO_;2452 XOO_;4425 XXXX;;
1234 OO__;2545 XOO_;4562 XOO_;2452 XXO_;5442 XXXX;;
1234 OO__;2545 XOO_;4562 XOO_;2452 XXXX;;;
1234 OO__;2545 XOO_;4562 XOOO;4625 XOOO;5642 XXXX;;
1234 OO__;2545 XOO_;4562 XOOO;4625 XXXX;;;
1234 OO__;2545 XOO_;4562 XX__;4551 XOO_;5512 XXXX;;
1234 OO__;2545 XOO_;4562 XX__;4551 XX__;3552 XXXX;;
1234 OO__;2545 XOO_;4562 XX__;4551 XXX_;4553 XXXX;;
1234 OO__;2545 XOO_;4562 XX__;4551 XXXX;;;
1234 OO__;2545 XOO_;4562 XXOO;4526 XXXX;;;
1234 OO__;2545 XOO_;4562 XXX_;4522 XXXX;;;
1234 OO__;2545 XOO_;4562 XXXX;;;;
1234 OO__;2545 XOOO;4552 OOOO;5425 XXXX;;;
1234 OO__;2545 XOOO;4552 XXXX;;;;
1234 OO__;2545 XX__;2516 O___;3445 XXOO;4345 XXXX;;
1234 OO__;2545 XX__;2516 O___;3445 XXX_;3345 XXXX;;
1234 OO__;2545 XX__;2516 O___;3445 XXXX;;;
1234 OO__;2545 XX__;2516 OO__;3645 XX__;4145 XXXX;;
1234 OO__;2545 XX__;2516 OO__;3645 XXOO;6345 XXXX;;
1234 OO__;2545 XX__;2516 OO__;3645 XXXX;;;
1234 OO__;2545 XX__;2516 OOO_;6145 XXXX;;;
1234 OO__;2545 XX__;2516 X___;2442 X___;3543 XXXX;;
1234 OO__;2545 XX__;2516 X___;2442 XO__;4543 XXXX;;
1234 OO__;2545 XX__;2516 X___;2442 XXXX;;;
1234 OO__;2545 XX__;2516 XO__;2325 O___;4541 XXXX;;
1234 OO__;2545 XX__;2516 XO__;2325 OO__;6543 XXXX;;
1234 OO__;2545 XX__;2516 XO__;2325 XO__;2642 XXXX;;
1234 OO__;2545 XX__;2516 XO__;2325 XXXX;;;
1234 OO__;2545 XX__;2516 XOO_;2125 OO__;6541 XXXX;;
1234 OO__;2545 XX__;2516 XOO_;2125 XX__;2365 XXXX;;
1234 OO__;2545 XX__;2516 XOO_;2125 XXXX;;;
1234 OO__;2545 XX__;2516 XOOO;2165 XXXX;;;
1234 OO__;2545 XX__;2516 XX__;2446 ____;3515 XXXX;;
1234 OO__;2545 XX__;2516 XX__;2446 X___;2523 XXXX;;
1234 OO__;2545 XX__;2516 XX__;2446 XX__;3546 XXXX;;
1234 OO__;2545 XX__;2516 XX__;2446 XXX_;2646 XXXX;;
1234 OO__;2545 XX__;2516 XX__;2446 XXXX;;;
1234 OO__;2545 XX__;2516 XXO_;2115 XO__;2563 XXXX;;
1234 OO__;2545 XX__;2516 XXO_;2115 XOO_;2521 XXXX;;
1234 OO__;2545 XX__;2516 XXO_;2115 XXXX;;;
1234 OO__;2545 XX__;2516 XXOO;2561 XOOO;2615 XXXX;;
1234 OO__;2545 XX__;2516 XXOO;2561 XXXX;;;
1234 OO__;2545 XX__;2516 XXX_;2511 XXX_;2512 XXXX;;
1234 OO__;2545 XX__;2516 XXX_;2511 XXXX;;;
1234 OO__;2545 XX__;2516 XXXX;;;;
1234 OO__;2545 XXO_;1546 O___;2355 XXXX;;;
1234 OO__;2545 XXO_;1546 OO__;2155 XX__;2425 XXXX;;
1234 OO__;2545 XXO_;1546 OO__;2155 XXXX;;;
1234 OO__;2545 XXO_;1546 OOO_;2465 XXXX;;;
1234 OO__;2545 XXO_;1546 X___;2553 XOOO;3525 XXXX;;
1234 OO__;2545 XXO_;1546 X___;2553 XXXX;;;
1234 OO__;2545 XXO_;1546 XO__;2551 OO__;5345 XXXX;;
1234 OO__;2545 XXO_;1546 XO__;2551 XXXX;;;
1234 OO__;2545 XXO_;1546 XOO_;4515 XOOO;5145 XXXX;;
1234 OO__;2545 XXO_;1546 XOO_;4515 XXXX;;;
1234 OO__;2545 XXO_;1546 XX__;4542 XX__;5543 XXXX;;
1234 OO__;2545 XXO_;1546 XX__;4542 XXXX;;;
1234 OO__;2545 XXO_;1546 XXO_;5541 XX__;6542 XXXX;;
1234 OO__;2545 XXO_;1546 XXO_;5541 XXXX;;;
1234 OO__;2545 XXOO;2455 OOOO;5542 XXXX;;;
1234 OO__;2545 XXOO;2455 XOOO;4525 XXXX;;;
1234 OO__;2545 XXOO;2455 XXXX;;;;
1234 OO__;2545 XXX_;1526 OO__;2445 XXXX;;;
1234 OO__;2545 XXX_;1526 OOO_;2645 XXXX;;;
1234 OO__;2545 XXX_;1526 X___;3545 XXXX;;;
1234 OO__;2545 XXX_;1526 XO__;2542 XXXX;;;
1234 OO__;2545 XXX_;1526 XOO_;2515 XXXX;;;
1234 OO__;2545 XXX_;1526 XXO_;2546 XXXX;;;
1234 OO__;2545 XXXX;;;;;
1234 OOO_;2353 O___;6142 OO__;3411 XXXX;;;
1234 OOO_;2353 O___;6142 OOO_;3416 XO__;4421 XXXX;;
1234 OOO_;2353 O___;6142 OOO_;3416 XXOO;3461 XXXX;;
1234 OOO_;2353 O___;6142 OOO_;3416 XXXX;;;
1234 OOO_;2353 O___;6142 OOOO;4621 XXXX;;;
1234 OOO_;2353 O___;6142 XO__;3441 XXXX;;;
1234 OOO_;2353 O___;6142 XOO_;3641 OO__;4412 XXXX;;
1234 OOO_;2353 O___;6142 XOO_;3641 XO__;4121 XXXX;;
1234 OOO_;2353 O___;6142 XOO_;3641 XXXX;;;
1234 OOO_;2353 O___;6142 XOOO;4612 OOOO;6421 XXXX;;
1234 OOO_;2353 O___;6142 XOOO;4612 XOOO;4126 XXXX;;
1234 OOO_;2353 O___;6142 XOOO;4612 XXXX;;;
1234 OOO_;2353 O___;6142 XX__;3141 XXXX;;;
1234 OOO_;2353 O___;6142 XXO_;4112 XO__;3146 XXXX;;
1234 OOO_;2353 O___;6142 XXO_;4112 XXX_;4122 XXXX;;
1234 OOO_;2353 O___;6142 XXO_;4112 XXXX;;;
1234 OOO_;2353 O___;6142 XXOO;4162 XOOO;6412 XXXX;;
1234 OOO_;2353 O___;6142 XXOO;4162 XXXX;;;
1234 OOO_;2353 O___;6142 XXX_;4142 XXXX;;;
1234 OOO_;2353 O___;6142 XXXX;;;;
1234 OOO_;2353 OO__;5121 O___;3462 XXOO;3642 XXXX;;
1234 OOO_;2353 OO__;5121 O___;3462 XXX_;3442 XXXX;;
1234 OOO_;2353 OO__;5121 O___;3462 XXXX;;;
1234 OOO_;2353 OO__;5121 OO__;3415 XX__;3612 XXXX;;
1234 OOO_;2353 OO__;5121 OO__;3415 XXXX;;;
1234 OOO_;2353 OO__;5121 OOO_;4512 XXXX;;;
1234 OOO_;2353 OO__;5121 X___;3422 XXX_;3426 XXXX;;
1234 OOO_;2353 OO__;5121 X___;3422 XXXX;;;
1234 OOO_;2353 OO__;5121 XO__;3145 XX__;3162 XXXX;;
1234 OOO_;2353 OO__;5121 XO__;3145 XXOO;3541 XXXX;;
1234 OOO_;2353 OO__;5121 XO__;3145 XXXX;;;
1234 OOO_;2353 OO__;5121 XOO_;3112 XX__;5412 XXXX;;
1234 OOO_;2353 OO__;5121 XOO_;3112 XXXX;;;
1234 OOO_;2353 OO__;5121 XX__;3122 XXO_;3621 XXXX;;
1234 OOO_;2353 OO__;5121 XX__;3122 XXX_;3126 XXXX;;
1234 OOO_;2353 OO__;5121 XX__;3122 XXXX;;;
1234 OOO_;2353 OO__;5121 XXO_;4125 XOOO;5142 XXXX;;
1234 OOO_;2353 OO__;5121 XXO_;4125 XXOO;4521 XXXX;;
1234 OOO_;2353 OO__;5121 XXO_;4125 XXXX;;;
1234 OOO_;2353 OO__;5121 XXX_;3121 XX__;5421 XXXX;;
1234 OOO_;2353 OO__;5121 XXX_;3121 XXXX;;;
1234 OOO_;2353 OOO_;3125 XOO_;3542 XXXX;;;
1234 OOO_;2353 OOO_;3125 XOOO;3512 XXXX;;;
1234 OOO_;2353 OOO_;3125 XXOO;3521 XXXX;;;
1234 OOO_;2353 OOO_;3125 XXX_;3425 XXXX;;;
1234 OOO_;2353 OOO_;3125 XXXX;;;;
1234 OOO_;2353 X___;6143 OO__;2412 XXOO;2421 XXXX;;
1234 OOO_;2353 X___;6143 OO__;2412 XXX_;2411 XXXX;;
1234 OOO_;2353 X___;6143 OO__;2412 XXXX;;;
1234 OOO_;2353 X___;6143 OOO_;2416 XO__;4311 XXXX;;
1234 OOO_;2353 X___;6143 OOO_;2416 XXOO;2461 XXXX;;
1234 OOO_;2353 X___;6143 OOO_;2416 XXXX;;;
1234 OOO_;2353 X___;6143 OOOO;4316 XXOO;4361 XXXX;;
1234 OOO_;2353 X___;6143 OOOO;4316 XXXX;;;
1234 OOO_;2353 X___;6143 XO__;2441 XXXX;;;
1234 OOO_;2353 X___;6143 XOO_;2641 OO__;4413 XXXX;;
1234 OOO_;2353 X___;6143 XOO_;2641 XX__;4341 XXXX;;
1234 OOO_;2353 X___;6143 XOO_;2641 XXXX;;;
1234 OOO_;2353 X___;6143 XOOO;4613 XXXX;;;
1234 OOO_;2353 X___;6143 XX__;2141 XXX_;2142 XXXX;;
1234 OOO_;2353 X___;6143 XX__;2141 XXXX;;;
1234 OOO_;2353 X___;6143 XXO_;2146 XO__;4113 XXXX;;
1234 OOO_;2353 X___;6143 XXO_;2146 XXXX;;;
1234 OOO_;2353 X___;6143 XXOO;4163 OOOO;6341 XXXX;;
1234 OOO_;2353 X___;6143 XXOO;4163 XOOO;6413 XXXX;;
1234 OOO_;2353 X___;6143 XXOO;4163 XXXX;;;
1234 OOO_;2353 X___;6143 XXX_;4143 XXXX;;;
1234 OOO_;2353 X___;6143 XXXX;;;;
1234 OOO_;2353 XO__;5341 OO__;4623 XXO_;6123 XXXX;;
1234 OOO_;2353 XO__;5341 OO__;4623 XXOO;6423 XXXX;;
1234 OOO_;2353 XO__;5341 OO__;4623 XXX_;4423 XXXX;;
1234 OOO_;2353 XO__;5341 OO__;4623 XXXX;;;
1234 OOO_;2353 XO__;5341 OOO_;2415 OOOO;4152 XXXX;;
1234 OOO_;2353 XO__;5341 OOO_;2415 XX__;3413 XXXX;;
1234 OOO_;2353 XO__;5341 OOO_;2415 XXXX;;;
1234 OOO_;2353 XO__;5341 OOOO;4513 XXXX;;;
1234 OOO_;2353 XO__;5341 XO__;4326 XOO_;6312 XXXX;;
1234 OOO_;2353 XO__;5341 XO__;4326 XXOO;4362 XXXX;;
1234 OOO_;2353 XO__;5341 XO__;4326 XXX_;4322 XXXX;;
1234 OOO_;2353 XO__;5341 XO__;4326 XXXX;;;
1234 OOO_;2353 XO__;5341 XOO_;2145 XX__;3143 XXXX;;
1234 OOO_;2353 XO__;5341 XOO_;2145 XXXX;;;
1234 OOO_;2353 XO__;5341 XOOO;3451 OOOO;4315 XXXX;;
1234 OOO_;2353 XO__;5341 XOOO;3451 XOOO;5413 XXXX;;
1234 OOO_;2353 XO__;5341 XOOO;3451 XXXX;;;
1234 OOO_;2353 XO__;5341 XX__;4342 XO__;6321 XXXX;;
1234 OOO_;2353 XO__;5341 XX__;4342 XXX_;6342 XXXX;;
1234 OOO_;2353 XO__;5341 XX__;4342 XXXX;;;
1234 OOO_;2353 XO__;5341 XXO_;2541 XXXX;;;
1234 OOO_;2353 XO__;5341 XXOO;5143 XXXX;;;
1234 OOO_;2353 XO__;5341 XXX_;3341 XXXX;;;
1234 OOO_;2353 XO__;5341 XXXX;;;;
1234 OOO_;2353 XOO_;3123 OO__;5342 XXXX;;;
1234 OOO_;2353 XOO_;3123 OOO_;5312 XXXX;;;
1234 OOO_;2353 XOO_;3123 XO__;3452 OOOO;4325 XXXX;;
1234 OOO_;2353 XOO_;3123 XO__;3452 XXXX;;;
1234 OOO_;2353 XOO_;3123 XOO_;3342 XO__;5321 XXXX;;
1234 OOO_;2353 XOO_;3123 XOO_;3342 XXXX;;;
1234 OOO_;2353 XOO_;3123 XOOO;3312 XXXX;;;
1234 OOO_;2353 XOO_;3123 XX__;4523 XXOO;5423 XXXX;;
1234 OOO_;2353 XOO_;3123 XX__;4523 XXXX;;;
1234 OOO_;2353 XOO_;3123 XXO_;3152 XXXX;;;
1234 OOO_;2353 XOO_;3123 XXOO;3321 XXXX;;;
1234 OOO_;2353 XOO_;3123 XXX_;3423 XX__;5123 XXXX;;
1234 OOO_;2353 XOO_;3123 XXX_;3423 XXXX;;;
1234 OOO_;2353 XOO_;3123 XXXX;;;;
1234 OOO_;2353 XX__;2361 OO__;4153 XXXX;;;
1234 OOO_;2353 XX__;2361 XO__;2423 XO__;4313 XXXX;;
1234 OOO_;2353 XX__;2361 XO__;2423 XXX_;2443 XXXX;;
1234 OOO_;2353 XX__;2361 XO__;2423 XXXX;;;
1234 OOO_;2353 XX__;2361 XOO_;2113 XX__;2643 XXXX;;
1234 OOO_;2353 XX__;2361 XOO_;2113 XXX_;2123 XXXX;;
1234 OOO_;2353 XX__;2361 XOO_;2113 XXXX;;;
1234 OOO_;2353 XX__;2361 XOOO;2613 XXXX;;;
1234 OOO_;2353 XX__;2361 XX__;2451 XO__;2342 XXXX;;
1234 OOO_;2353 XX__;2361 XX__;2451 XXO_;4351 XXXX;;
1234 OOO_;2353 XX__;2361 XX__;2451 XXXX;;;
1234 OOO_;2353 XX__;2361 XXO_;2312 XO__;2463 XXXX;;
1234 OOO_;2353 XX__;2361 XXO_;2312 XX__;2346 XXXX;;
1234 OOO_;2353 XX__;2361 XXO_;2312 XXXX;;;
1234 OOO_;2353 XX__;2361 XXOO;2163 XOOO;2316 XXXX;;
1234 OOO_;2353 XX__;2361 XXOO;2163 XXXX;;;
1234 OOO_;2353 XX__;2361 XXX_;2311 XXX_;2321 XXXX;;
1234 OOO_;2353 XX__;2361 XXX_;2311 XXXX;;;
1234 OOO_;2353 XX__;2361 XXXX;;;;
1234 OOO_;2353 XXO_;2513 OOO_;4352 XXXX;;;
1234 OOO_;2353 XXO_;2513 XO__;4323 XXXX;;;
1234 OOO_;2353 XXO_;2513 XOO_;2345 XXXX;;;
1234 OOO_;2353 XXO_;2513 XXOO;2315 XXXX;;;
1234 OOO_;2353 XXO_;2513 XXX_;2543 XXXX;;;
1234 OOO_;2353 XXO_;2513 XXXX;;;;
1234 OOO_;2353 XXX_;2153 XX__;2343 XXXX;;;
1234 OOO_;2353 XXX_;2153 XXO_;2313 XXXX;;;
1234 OOO_;2353 XXX_;2153 XXOO;2351 XXXX;;;
1234 OOO_;2353 XXX_;2153 XXX_;2453 XXXX;;;
1234 OOO_;2353 XXX_;2153 XXXX;;;;
1234 OOOO;2311 OOO_;3142 XOOO;4123 XXXX;;;
1234 OOOO;2311 OOO_;3142 XXXX;;;;
1234 OOOO;2311 XOO_;3412 OOOO;2143 XXXX;;;
1234 OOOO;2311 XOO_;3412 XXOO;3421 XXXX;;;
1234 OOOO;2311 XOO_;3412 XXXX;;;;
1234 OOOO;2311 XXO_;2413 OOOO;4321 XXXX;;;
1234 OOOO;2311 XXO_;2413 XOOO;4312 XXXX;;;
1234 OOOO;2311 XXO_;2413 XXXX;;;;
1234 OOOO;2311 XXX_;2341 XXXX;;;;
1234 X___;2566 ____;1113 ____;4444 XXXX;;;
1234 X___;2566 ____;1113 X___;3333 XXXX;;;
1234 X___;2566 ____;1113 XXX_;1111 XXXX;;;
1234 X___;2566 O___;5335 ____;1611 O___;6444 XXXX;;
1234 X___;2566 O___;5335 ____;1611 X___;4644 XXXX;;
1234 X___;2566 O___;5335 ____;1611 XXXX;;;
1234 X___;2566 O___;5335 O___;1151 X___;4454 XXXX;;
1234 X___;2566 O___;5335 O___;1151 XXXX;;;
1234 X___;2566 O___;5335 X___;1115 O___;5444 XXXX;;
1234 X___;2566 O___;5335 X___;1115 XXXX;;;
1234 X___;2566 O___;5335 XO__;1155 ____;3633 XXXX;;
1234 X___;2566 O___;5335 XO__;1155 XO__;5454 XXXX;;
1234 X___;2566 O___;5335 XO__;1155 XXXX;;;
1234 X___;2566 O___;5335 XX__;6333 XXXX;;;
1234 X___;2566 O___;5335 XXX_;3335 XXOO;5333 XXXX;;
1234 X___;2566 O___;5335 XXX_;3335 XXXX;;;
1234 X___;2566 O___;5335 XXXX;;;;
1234 X___;2566 OO__;6354 O___;5222 XXX_;5225 XXXX;;
1234 X___;2566 OO__;6354 O___;5222 XXXX;;;
1234 X___;2566 OO__;6354 OO__;1615 XXXX;;;
1234 X___;2566 OO__;6354 OOO_;3635 XXOO;5633 XXXX;;
1234 X___;2566 OO__;6354 OOO_;3635 XXX_;5635 XXXX;;
1234 X___;2566 OO__;6354 OOO_;3635 XXXX;;;
1234 X___;2566 OO__;6354 X___;5252 XX__;6222 XXXX;;
1234 X___;2566 OO__;6354 X___;5252 XXX_;5255 XXXX;;
1234 X___;2566 OO__;6354 X___;5252 XXXX;;;
1234 X___;2566 OO__;6354 XO__;1651 X___;6633 XXXX;;
1234 X___;2566 OO__;6354 XO__;1651 XXX_;1655 XXXX;;
1234 X___;2566 OO__;6354 XO__;1651 XXXX;;;
1234 X___;2566 OO__;6354 XOO_;5644 XXXX;;;
1234 X___;2566 OO__;6354 XX__;6644 XXXX;;;
1234 X___;2566 OO__;6354 XXO_;4654 OO__;6335 XXXX;;
1234 X___;2566 OO__;6354 XXO_;4654 XXX_;5654 XXXX;;
1234 X___;2566 OO__;6354 XXO_;4654 XXXX;;;
1234 X___;2566 OO__;6354 XXX_;6454 XXXX;;;
1234 X___;2566 OOO_;6225 XO__;6654 XXXX;;;
1234 X___;2566 OOO_;6225 XX__;6635 XXXX;;;
1234 X___;2566 OOO_;6225 XXOO;6252 XXXX;;;
1234 X___;2566 OOO_;6225 XXX_;6255 XXXX;;;
1234 X___;2566 OOO_;6225 XXXX;;;;
1234 X___;2566 X___;1355 ____;2222 ____;4464 XXXX;;
1234 X___;2566 X___;1355 ____;2222 XXXX;;;
1234 X___;2566 X___;1355 O___;4544 XXXX;;;
1234 X___;2566 X___;1355 OO__;3533 X___;5544 XXXX;;
1234 X___;2566 X___;1355 OO__;3533 XXXX;;;
1234 X___;2566 X___;1355 OOO_;5533 XXXX;;;
1234 X___;2566 X___;1355 X___;1116 X___;3336 XXXX;;
1234 X___;2566 X___;1355 X___;1116 XXOO;1161 XXXX;;
1234 X___;2566 X___;1355 X___;1116 XXXX;;;
1234 X___;2566 X___;1355 XO__;4554 X___;1511 XXXX;;
1234 X___;2566 X___;1355 XO__;4554 XXX_;5554 XXXX;;
1234 X___;2566 X___;1355 XO__;4554 XXXX;;;
1234 X___;2566 X___;1355 XOO_;3535 XXX_;5535 XXXX;;
1234 X___;2566 X___;1355 XOO_;3535 XXXX;;;
1234 X___;2566 X___;1355 XXO_;1515 XXOO;1551 XXXX;;
1234 X___;2566 X___;1355 XXO_;1515 XXXX;;;
1234 X___;2566 X___;1355 XXX_;1555 XXXX;;;
1234 X___;2566 XO__;6336 ____;2225 XXOO;2252 XXXX;;
1234 X___;2566 XO__;6336 ____;2225 XXX_;2255 XXXX;;
1234 X___;2566 XO__;6336 ____;2225 XXXX;;;
1234 X___;2566 XO__;6336 O___;1165 XO__;5464 XXXX;;
1234 X___;2566 XO__;6336 O___;1165 XXXX;;;
1234 X___;2566 XO__;6336 OO__;1661 XX__;4664 XXXX;;
1234 X___;2566 XO__;6336 OO__;1661 XXXX;;;
1234 X___;2566 XO__;6336 X___;1156 OO__;6544 XXXX;;
1234 X___;2566 XO__;6336 X___;1156 XO__;6554 XXXX;;
1234 X___;2566 XO__;6336 X___;1156 XXXX;;;
1234 X___;2566 XO__;6336 XO__;1616 OO__;6464 XXXX;;
1234 X___;2566 XO__;6336 XO__;1616 XO__;6664 XXXX;;
1234 X___;2566 XO__;6336 XO__;1616 XXXX;;;
1234 X___;2566 XO__;6336 XX__;6535 XXXX;;;
1234 X___;2566 XO__;6336 XXO_;6533 XXXX;;;
1234 X___;2566 XO__;6336 XXOO;3636 XXXX;;;
1234 X___;2566 XO__;6336 XXX_;5336 XX__;6636 XXXX;;
1234 X___;2566 XO__;6336 XXX_;5336 XXXX;;;
1234 X___;2566 XO__;6336 XXXX;;;;
1234 X___;2566 XOO_;5226 OO__;1665 XXXX;;;
1234 X___;2566 XOO_;5226 XO__;1656 XOO_;5664 XXXX;;
1234 X___;2566 XOO_;5226 XO__;1656 XXXX;;;
1234 X___;2566 XOO_;5226 XOO_;6262 XXXX;;;
1234 X___;2566 XOO_;5226 XX__;5636 XXXX;;;
1234 X___;2566 XOO_;5226 XXO_;5265 XXXX;;;
1234 X___;2566 XOO_;5226 XXOO;5262 XXXX;;;
1234 X___;2566 XOO_;5226 XXX_;5256 XX__;6226 XXXX;;
1234 X___;2566 XOO_;5226 XXX_;5256 XXXX;;;
1234 X___;2566 XOO_;5226 XXXX;;;;
1234 X___;2566 XOOO;6256 XXOO;6265 XXXX;;;
1234 X___;2566 XOOO;6256 XXXX;;;;
1234 X___;2566 XX__;5156 O___;2262 XXXX;;;
1234 X___;2566 XX__;5156 OO__;4564 XXXX;;;
1234 X___;2566 XX__;5156 OOO_;1561 XXXX;;;
1234 X___;2566 XX__;5156 OOOO;1565 XXXX;;;
1234 X___;2566 XX__;5156 X___;2226 XXXX;;;
1234 X___;2566 XX__;5156 XO__;1666 X___;3536 XXXX;;
1234 X___;2566 XX__;5156 XO__;1666 XXXX;;;
1234 X___;2566 XX__;5156 XOO_;1516 XO__;5564 XXXX;;
1234 X___;2566 XX__;5156 XOO_;1516 XXXX;;;
1234 X___;2566 XX__;5156 XX__;1166 XXXX;;;
1234 X___;2566 XX__;5156 XXO_;5536 XXXX;;;
1234 X___;2566 XX__;5156 XXOO;1556 XXXX;;;
1234 X___;2566 XXO_;2256 OO__;6564 XXXX;;;
1234 X___;2566 XXO_;2256 XO__;6536 XXXX;;;
1234 X___;2566 XXO_;2256 XX__;6266 XXXX;;;
1234 X___;2566 XXO_;2256 XXOO;2265 XXXX;;;
1234 X___;2566 XXO_;2256 XXXX;;;;
1234 X___;2566 XXOO;5266 XXXX;;;;
1234 X___;2566 XXX_;1566 XX__;2266 XXXX;;;
1234 X___;2566 XXX_;1566 XXXX;;;;
1234 XO__;1135 ____;2664 OO__;4222 XXX_;4242 XXXX;;
1234 XO__;1135 ____;2664 OO__;4222 XXXX;;;
1234 XO__;1135 ____;2664 OOO_;4226 XOOO;6242 XXXX;;
1234 XO__;1135 ____;2664 OOO_;4226 XXX_;4246 XXXX;;
1234 XO__;1135 ____;2664 OOO_;4226 XXXX;;;
1234 XO__;1135 ____;2664 OOOO;6246 XXXX;;;
1234 XO__;1135 ____;2664 XO__;2242 OO__;4424 XXXX;;
1234 XO__;1135 ____;2664 XO__;2242 XXXX;;;
1234 XO__;1135 ____;2664 XOO_;2246 OOO_;6424 XXXX;;
1234 XO__;1135 ____;2664 XOO_;2246 XOOO;4262 XXXX;;
1234 XO__;1135 ____;2664 XOO_;2246 XXXX;;;
1234 XO__;1135 ____;2664 XOOO;4266 XXXX;;;
1234 XO__;1135 ____;2664 XX__;2424 XXX_;2444 XXXX;;
1234 XO__;1135 ____;2664 XX__;2424 XXXX;;;
1234 XO__;1135 ____;2664 XXO_;4624 XXXX;;;
1234 XO__;1135 ____;2664 XXOO;6624 XXXX;;;
1234 XO__;1135 ____;2664 XXX_;2464 XXO_;2624 XXXX;;
1234 XO__;1135 ____;2664 XXX_;2464 XXOO;2644 XXXX;;
1234 XO__;1135 ____;2664 XXX_;2464 XXXX;;;
1234 XO__;1135 ____;2664 XXXX;;;;
1234 XO__;1135 O___;6434 ____;2212 XXOO;2221 XXXX;;
1234 XO__;1135 O___;6434 ____;2212 XXXX;;;
1234 XO__;1135 O___;6434 O___;2223 XO__;4252 XXOO;5242 XXXX;
1234 XO__;1135 O___;6434 O___;2223 XO__;4252 XXXX;;
1234 XO__;1135 O___;6434 O___;2223 XX__;2216 XXOO;2261 XXXX;
1234 XO__;1135 O___;6434 O___;2223 XX__;2216 XXXX;;
1234 XO__;1135 O___;6434 O___;2223 XXOO;3222 XXXX;;
1234 XO__;1135 O___;6434 O___;2223 XXX_;3223 XXXX;;
1234 XO__;1135 O___;6434 O___;2223 XXXX;;;
1234 XO__;1135 O___;6434 OO__;2263 XO__;4256 XXOO;5246 XXXX;
1234 XO__;1135 O___;6434 OO__;2263 XO__;4256 XXXX;;
1234 XO__;1135 O___;6434 OO__;2263 XOOO;3226 XXXX;;
1234 XO__;1135 O___;6434 OO__;2263 XXO_;3266 XXXX;;
1234 XO__;1135 O___;6434 OO__;2263 XXOO;3262 XXXX;;
1234 XO__;1135 O___;6434 OO__;2263 XXX_;3263 XXXX;;
1234 XO__;1135 O___;6434 OO__;2263 XXXX;;;
1234 XO__;1135 O___;6434 X___;6221 O___;2554 XXXX;;
1234 XO__;1135 O___;6434 X___;6221 X___;5524 XXXX;;
1234 XO__;1135 O___;6434 X___;6221 XO__;2524 XXXX;;
1234 XO__;1135 O___;6434 X___;6221 XXO_;6216 XXXX;;
1234 XO__;1135 O___;6434 X___;6221 XXOO;6212 XXXX;;
1234 XO__;1135 O___;6434 X___;6221 XXX_;6261 XXXX;;
1234 XO__;1135 O___;6434 X___;6221 XXXX;;;
1234 XO__;1135 O___;6434 XO__;2564 OO__;6223 XXXX;;
1234 XO__;1135 O___;6434 XO__;2564 XO__;6263 XXXX;;
1234 XO__;1135 O___;6434 XO__;2564 XOOO;5624 XXXX;;
1234 XO__;1135 O___;6434 XO__;2564 XXO_;4524 XXXX;;
1234 XO__;1135 O___;6434 XO__;2564 XXOO;2654 XXXX;;
1234 XO__;1135 O___;6434 XO__;2564 XXX_;2544 XXXX;;
1234 XO__;1135 O___;6434 XO__;2564 XXXX;;;
1234 XO__;1135 O___;6434 XOO_;2336 O___;4614 XXXX;;
1234 XO__;1135 O___;6434 XOO_;2336 OO__;3664 XXXX;;
1234 XO__;1135 O___;6434 XOO_;2336 X___;4344 XXXX;;
1234 XO__;1135 O___;6434 XOO_;2336 XO__;3344 XXXX;;
1234 XO__;1135 O___;6434 XOO_;2336 XOO_;3364 XXXX;;
1234 XO__;1135 O___;6434 XOOO;3644 XOOO;4364 XXXX;;
1234 XO__;1135 O___;6434 XOOO;3644 XXXX;;;
1234 XO__;1135 O___;6434 XX__;2454 X___;6614 XXXX;;
1234 XO__;1135 O___;6434 XX__;2454 XOO_;6524 XXXX;;
1234 XO__;1135 O___;6434 XX__;2454 XX__;4414 XXXX;;
1234 XO__;1135 O___;6434 XX__;2454 XXOO;5424 XXXX;;
1234 XO__;1135 O___;6434 XX__;2454 XXXX;;;
